user_id,class_session,gender,race_ethnicity,age,english_comfort,education,consent,major,newsletter,language,region,program_type,individual_exercise_id,individual_score,individual_completed_at,individual_ai_model,individual_duration,individual_word_1,individual_word_2,individual_word_3,individual_word_4,individual_word_5,individual_word_6,individual_word_7,individual_word_8,individual_word_9,individual_word_10,individual_uniqueness,augmented_pair_exercise_id,augmented_pair_score,augmented_pair_completed_at,augmented_pair_ai_model,augmented_pair_duration,augmented_pair_word_1,augmented_pair_word_2,augmented_pair_word_3,augmented_pair_word_4,augmented_pair_word_5,augmented_pair_word_6,augmented_pair_word_7,augmented_pair_word_8,augmented_pair_word_9,augmented_pair_word_10,augmented_pair_machine_word_1,augmented_pair_machine_word_2,augmented_pair_machine_word_3,augmented_pair_machine_word_4,augmented_pair_machine_word_5,augmented_pair_machine_word_6,augmented_pair_machine_word_7,augmented_pair_machine_word_8,augmented_pair_machine_word_9,augmented_pair_machine_word_10,augmented_pair_ai_score,augmented_pair_uniqueness,augmented_pair_machine_uniqueness
2441,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,Asia,Academic Workshop,12751,71.47940063476562,2025-06-13 08:23:34.839166,,83,门,植物,牛,地球,宇宙,树,桌子,花,草,空调,78.6076,12754,80.9583969116211,2025-06-13 08:31:03.526787,gpt-3.5-turbo,28,Alien,chair,happiness,mountain,pineapple,umbrella,galaxy,hammer,laughter,ocean,[book,chair,happiness,mountain,pineapple,umbrella,galaxy,hammer,laughter,ocean],81.205,75.9359,70.2206
2442,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,Arts and Humanities,0,en,Asia,Academic Workshop,12757,70.64330291748047,2025-06-13 08:24:22.044682,,157,狗,杯子,茶,香蕉,水,电脑,薯条,鼠标,小朋友,鸡块,79.0659,12760,76.53240203857422,2025-06-13 08:30:28.020078,gpt-3.5-turbo,1,树,书,爱,椅子,云,铅笔,幸福,窗户,岩石,音乐,[树,书,爱,椅子,云,铅笔,幸福,窗户,岩石,音乐],76.5324,75.4585,69.6962
2443,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,Business,0,en,Asia,Academic Workshop,12763,66.19210052490234,2025-06-13 08:24:13.764376,,181,Curiosity,Courage,Passion,Growth,Science,resilience,Math,communication,economic,Relationship,83.0658,12766,82.72949981689453,2025-06-13 08:33:23.140061,claude-3-opus,74,森林,音乐,正义,工具,涂层,闪电,糖,物种,枕头,水汽,[树,音乐,正义,剪子,油漆,闪电,糖,恐龙,枕头,水汽],80.9854,80.1636,74.592
2444,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,Arts and Humanities,0,en,Asia,Academic Workshop,12769,85.93340301513672,2025-06-13 08:24:46.924525,,222,小丑,甲壳虫,雨天,销售员,冲绳,程序员,潜水员,芭蕾舞者,爱人,宇航员,85.8299,12772,85.02179718017578,2025-06-13 08:30:17.399431,gpt-4.0-turbo,2,tree,cloud,chair,galaxy,poem,virus,sandal,violin,mirror,democracy,[tree,cloud,chair,galaxy,poem,virus,sandal,violin,mirror,democracy],87.9725,81.5699,78.296
2445,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,Business,0,en,Asia,Academic Workshop,12775,76.63400268554688,2025-06-13 08:23:42.844186,,155,猫,剧院,儿童,行星,披萨,船,苹果,画,竹子,明星,78.9493,12778,77.22709655761719,2025-06-13 08:32:03.295890,gpt-3.5-turbo,61,apple,chair,eye,Barbecue,ocean,hammer,cat,clock,celebrity,love,[apple,chair,happiness,book,ocean,hammer,cat,clock,mountain,love],80.4011,75.0843,63.3417
2446,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Master's degree,1,Prefer not to say,0,en,Asia,Academic Workshop,12781,88.04840087890625,2025-06-13 08:27:35.793079,,161,artificial,Abusing,pharmaceutical,Excel,Venue,Tiptoe,Enlightened,Pineapple,Billion,resilience,87.4396,12784,78.5426025390625,2025-06-13 08:30:18.339894,gpt-3.5-turbo,12,书,椅子,幸福,山,勺子,星系,火灾,自行车,云,树,[书,椅子,幸福,山,勺子,星系,火灾,自行车,云,树],78.5426,75.3004,69.1199
2450,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,0,en,Asia,Academic Workshop,12799,86.6250991821289,2025-06-13 08:26:49.996605,,144,冥王星,竖琴,橄榄球,沙漠,霸王龙,钻石,高山,柏拉图,皇冠,三角尺,85.573,12802,75.01809692382812,2025-06-13 08:31:22.547201,gpt-3.5-turbo,84,鸟,椅子,幸福,山,计算机,伞,自由,香蕉,魔术,悲惨,[鸟,椅子,幸福,山,计算机,伞,自由,香蕉,书,日照],75.0181,73.3463,66.8599
2448,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Master's degree,1,Business,0,en,Asia,Academic Workshop,12805,,,,,,,,,,,,,,,,12808,76.11119842529297,2025-06-13 08:30:53.842436,gpt-3.5-turbo,47,书,树,幸福,椅子,山,海洋,计算机,爱,米饭,音乐,[书,树,幸福,椅子,山,海洋,计算机,爱,自行车,音乐],76.1112,75.0099,69.523
2452,ALV Company Guest Lecture by Prof. Wang,Man,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,Asia,Academic Workshop,12817,73.92379760742188,2025-06-13 08:24:40.204919,,140,钢琴,飞机,汽车,绘画,大楼,湖泊,阳光,鲜花,人,小狗,80.0495,12820,76.94300079345703,2025-06-13 08:31:06.902056,gpt-3.5-turbo,34,dog,apple,chair,love,book,sky,hammer,happiness,music,ocean,[dog,apple,chair,love,book,sky,hammer,happiness,tree,ocean],76.7285,76.7237,72.1466
2453,ALV Company Guest Lecture by Prof. Wang,Man,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,Business,0,en,Asia,Academic Workshop,12823,68.18910217285156,2025-06-13 08:27:09.577414,,63,飞船,花园,山,湖,海,火箭,外星人,电影院,艺术,谈恋爱,80.0752,12826,77.6874008178711,2025-06-13 08:30:31.061493,gpt-3.5-turbo,3,椅子,香蕉,自由,山,计算机,欢乐,锤子,爱,书,海洋,[椅子,香蕉,自由,山,计算机,欢乐,锤子,爱,书,海洋],77.6874,75.2996,70.2921
2454,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,Other,0,en,Asia,Academic Workshop,12829,78.57240295410156,2025-06-13 08:24:37.217477,,78,妈妈,裤子,黄瓜,汽车,月亮,计算机,水,手表,海豚,春节,78.978,12832,73.94550323486328,2025-06-13 08:32:05.063682,gpt-3.5-turbo,93,学校,战争,爱,摄影师,树,音乐,星星,桌子,幸福,狮子,[椅子,云,爱,书,树,音乐,星星,桌子,幸福,铅笔],76.5556,78.0629,70.2017
2455,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,Other,0,en,Asia,Academic Workshop,12835,76.90270233154297,2025-06-13 08:24:25.153997,,142,汽车,大树,稻田,向日葵,阳光,雨滴,柠檬,月球,火箭,飞行器,83.1343,12838,77.17240142822266,2025-06-13 08:31:10.922399,gpt-3.5-turbo,57,白云,榴莲,自由,山,飞行器,河流,大海,宇宙,向日葵,飞船,[椅子,香蕉,自由,山,计算机,爱,书,伞,笑声,飞船],77.0494,79.328,72.0682
2456,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,Other,0,en,Asia,Academic Workshop,12841,74.25520324707031,2025-06-13 08:24:39.396021,,193,sea,elephant,diamond,cloud,magic,visible,ant,blue,sky,dream,79.5881,12844,72.04789733886719,2025-06-13 08:31:10.148659,gpt-3.5-turbo,46,tree,book,happiness,cloud,freedom,flower,grass,music,love,ocean,[tree,book,happiness,table,freedom,flower,car,music,love,ocean],75.9722,75.1279,70.0381
2457,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Master's degree,1,Business,0,en,Asia,Academic Workshop,12847,77.49659729003906,2025-06-13 08:25:39.326981,,220,翅膀,魔法,汽车,玩具,食物,彩虹,儿童,运动员,水晶球,田地,79.5182,12850,79.35330200195312,2025-06-13 08:31:35.403404,gpt-3.5-turbo,73,田地,香蕉,自由,星系,锤子,飞机,山,游戏,蜘蛛,彩虹,[椅子,香蕉,自由,星系,锤子,笑声,山,钢琴,蜘蛛,水],78.7087,78.5344,74.1226
2458,ALV Company Guest Lecture by Prof. Wang,Man,Asian,25-34,Moderately comfortable with English,Master's degree,1,Social Sciences,0,en,Asia,Academic Workshop,12853,79.89910125732422,2025-06-13 08:25:13.223025,,236,足球,汽车,宇宙飞船,外星人,洗手池,恐龙,彩虹,气球,铁轨,火焰,82.7151,12856,73.56079864501953,2025-06-13 08:32:39.271298,gpt-3.5-turbo,122,悲伤,快乐,幸福,椅子,味道,海洋,篇章,爱,自行车,音乐,[书,树,幸福,椅子,山,海洋,计算机,爱,自行车,音乐],76.1112,77.5338,69.523
2459,ALV Company Guest Lecture by Prof. Wang,Man,Other,35-44,A native English speaker,Bachelor's degree,1,Business,0,en,Asia,Academic Workshop,12859,80.59870147705078,2025-06-13 08:24:46.698612,,77,billionaire,artist,Pet,piano,car,airplane,plant,dish,heater,pillar,82.8583,12862,75.37310028076172,2025-06-13 08:30:38.080083,gpt-3.5-turbo,43,dog,chair,sense,ocean,hill,Literature,moon,Bike,yoghurt,music,[dog,chair,happiness,ocean,mountain,book,sun,bicycle,milk,music],73.0806,73.1756,64.2633
2460,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Master's degree,1,Other,0,en,Asia,Academic Workshop,12865,78.37200164794922,2025-06-13 08:24:38.769978,,101,餐厅,猫,天空,大树,篮球,球场,跳绳,咖啡店,街道,塔,80.556,12868,80.15160369873047,2025-06-13 08:32:15.408968,gpt-3.5-turbo,125,树,椅子,爱,童话,云,自行车,会议,钻石,海洋,奥运,[树,椅子,爱,书,云,自行车,幸福,钻石,海洋,想象力],76.6146,75.183,64.1779
2461,ALV Company Guest Lecture by Prof. Wang,Man,Asian,35-44,A native English speaker,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,Asia,Academic Workshop,12871,72.6343994140625,2025-06-13 08:25:15.196444,,211,mirror,bed,spoon,machine,toothpaste,soap,flower,seed,rock,soil,80.9163,12874,75.94329833984375,2025-06-13 08:31:38.078693,gpt-3.5-turbo,58,cannon,bullet,happiness,tree,airplane,cloud,hammer,ice,music,galaxy,[book,chair,happiness,tree,airplane,water,hammer,ice,music,galaxy],75.568,76.3822,67.6212
2462,ALV Company Guest Lecture by Prof. Wang,Man,Asian,25-34,Moderately comfortable with English,Master's degree,1,Other,0,en,Asia,Academic Workshop,12877,73.59549713134766,2025-06-13 08:24:14.668860,,163,梦想,赤道,海洋,宇宙,原子,数学,灵魂,精神,极光,艺术,82.5662,12880,73.57279968261719,2025-06-13 08:32:25.762571,gpt-3.5-turbo,86,car,love,happiness,book,恶性肿瘤,ocean,courage,phone,宇宙,中子,[car,tree,happiness,book,chair,ocean,courage,phone,mountain,music],78.6391,76.4747,69.6152
2463,ALV Company Guest Lecture by Prof. Wang,Man,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,Asia,Academic Workshop,12883,83.00199890136719,2025-06-13 08:24:46.784035,,200,火箭,披萨,旗子,树,望远镜,画板,游艇,西瓜,鱼缸,海洋,83.1598,12886,79.53829956054688,2025-06-13 08:30:31.113942,gpt-3.5-turbo,8,flower,chair,happiness,cloud,book,bicycle,music,tree,pen,ocean,[flower,chair,happiness,cloud,book,bicycle,music,tree,pen,ocean],79.1092,74.3066,67.6316
2464,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,Asia,Academic Workshop,12889,73.77469635009766,2025-06-13 08:26:58.744620,,239,眼镜,鬼魂,黄色,猫,机器人,宇宙飞船,爱情,海水,森林,太阳系,79.584,12892,80.27200317382812,2025-06-13 08:31:03.033375,gpt-3.5-turbo,41,芒果,沙发,爱,锤子,星系,笑容,书,森林,诚实,伞,[苹果,椅子,爱,锤子,星系,笑声,书,山,诚实,伞],78.1939,75.7088,65.3878
2465,ALV Company Guest Lecture by Prof. Wang,Man,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,Business,0,en,Asia,Academic Workshop,12895,,,,,,,,,,,,,,,,12898,78.26139831542969,2025-06-13 08:31:04.437586,gpt-3.5-turbo,52,战争,沙发,自由,河流,网剧,恨,山,音乐,自我实现,飞机,[苹果,椅子,自由,海洋,书,爱,山,音乐,幸福,汽车],75.2049,78.3308,63.7173
2467,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,A native English speaker,Master's degree,1,Business,0,en,Asia,Academic Workshop,12907,67.08190155029297,2025-06-13 08:26:15.255822,,156,树木,秋天,水,太阳,坚韧,火,夏天,金子,阳光,绿色,78.7399,12910,79.285400390625,2025-06-13 08:31:29.523421,gpt-3.5-turbo,2,猫科动物,椅子,幸福,书,苹果,海洋,笑声,锤子,爱,山,[猫科动物,椅子,幸福,书,苹果,海洋,笑声,锤子,爱,山],79.2854,74.2834,67.5782
2469,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Master's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,Asia,Academic Workshop,12919,71.94770050048828,2025-06-13 08:25:40.252054,,146,火箭,月球,外星人,齿轮,自行车,滑板,反曲弓,牛蛙,爱心,工地,81.0084,12922,72.21379852294922,2025-06-13 08:32:13.798426,gpt-4.0-turbo,99,tree,democracy,sun,shadow,kitten,mountain,love,thunder,telescope,festival,[tree,democracy,spoon,shadow,kitten,mountain,novel,thunder,telescope,festival],83.2246,76.8005,76.4313
2470,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Master's degree,1,Other,0,en,Asia,Academic Workshop,12925,76.47830200195312,2025-06-13 08:23:58.582228,,104,交通,鸟,婴儿,蓝色,点心,咖啡豆,厕所,大脑,婚姻,压力,80.1678,12928,79.53510284423828,2025-06-13 08:30:53.683937,gpt-3.5-turbo,35,椅子,香蕉,自由,卫星,锤子,遗忘,山,钢琴,蜘蛛,液体,[椅子,香蕉,自由,星系,锤子,笑声,山,钢琴,蜘蛛,水],78.7087,78.2674,74.1226
2471,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Not a native English speaker but fluent in English,Bachelor's degree,1,Arts and Humanities,0,en,Asia,Academic Workshop,12931,84.93150329589844,2025-06-13 08:25:48.700962,,174,capacity,connector,sky,child,chips,imagination,cucumber,phone,yoga,theater,82.9488,12934,78.26940155029297,2025-06-13 08:31:04.759819,gpt-3.5-turbo,2,tree,guitar,love,galaxy,mirror,hammer,laughter,cookie,oxygen,needle,[tree,guitar,love,galaxy,mirror,hammer,laughter,cookie,oxygen,needle],78.7128,76.2004,71.2922
2472,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Uncomfortable with English,Doctor's degree,1,Social Sciences,0,ch,Asia,Academic Workshop,12937,68.41929626464844,2025-06-13 08:24:18.108483,,152,健康,平安,爱情,事业,宇宙,辽阔,自由,青春,想象,平和,80.3043,12940,,,,,,,,,,,,,,,[],,,,,,,,,,,,
2473,ALV Company Guest Lecture by Prof. Wang,Woman,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,1,Prefer not to say,0,ch,Asia,Academic Workshop,12943,,,,,,,,,,,,,,,,12946,73.92430114746094,2025-06-13 08:31:42.039385,gpt-3.5-turbo,78,树,大海,幸福,书,山,计算机,谎言,窗户,飞机,雪,[树,椅子,幸福,书,山,计算机,爱,窗户,飞机,水],74.81,72.7152,62.1949
2474,ALV Company Guest Lecture by Prof. Wang,Man,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,Other,0,en,Asia,Academic Workshop,12949,79.339599609375,2025-06-13 08:25:35.911213,,139,感情,柠檬,鸡,鸭,季度,距离,亲爱的,衣服,吃醋,主食,81.3942,12952,85.98069763183594,2025-06-13 08:32:05.241161,gpt-3.5-turbo,100,嫉妒,羡慕,大象,鸡,云,靠山,爱,香蕉,小草,思路,[树,书,大象,音乐,云,椅子,爱,香蕉,山,笔记本电脑],85.1926,84.5292,76.8586
2475,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,Prefer not to say,0,en,Asia,Academic Workshop,12955,71.76219940185547,2025-06-13 08:25:07.945088,,157,汽车,大楼,河流,牛,马,马路,电视,广告,地铁,狗,79.6634,12958,79.60220336914062,2025-06-13 08:31:16.859635,gpt-3.5-turbo,64,钻石,云,爱,飞机,蛤蟆,钱,笑声,锤子,海洋,幸福,[椅子,云,爱,书,树,钱,笑声,锤子,海洋,幸福],76.7524,76.2321,69.7183
2476,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,Business,0,en,Asia,Academic Workshop,12961,76.42369842529297,2025-06-13 08:28:15.468462,,179,一个,鸡蛋,那次,相信,无尽,永恒,天天,尽可能,边界,生命,81.016,12964,75.93509674072266,2025-06-13 08:31:16.471673,gpt-3.5-turbo,19,宇宙,书,水,幸福,椅子,太阳,音乐,灯光,树,爱,[汽车,书,水,幸福,椅子,太阳,音乐,计算机,树,爱],76.2988,79.2404,75.1189
2477,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,Asia,Academic Workshop,12967,79.37760162353516,2025-06-13 08:27:44.911279,,116,生灵,飞机,厨子,平安,视野,安全感,财务,花生,啤酒,天空,81.2938,12970,80.89189910888672,2025-06-13 08:31:16.333985,gpt-3.5-turbo,39,大象,月亮,视野,橘子,海洋,计算机,山,书,爱,树,[大象,月亮,椅子,幸福,海洋,计算机,山,书,爱,树],73.9553,79.7784,78.0364
2480,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,Arts and Humanities,0,ch,Asia,Academic Workshop,12985,,,,,,,,,,,,,,,,12988,85.00749969482422,2025-06-13 08:30:57.666775,gpt-3.5-turbo,33,狗,苹果,幸福,椅子,火星,书,创口贴,音乐,山,曲奇,[狗,苹果,幸福,椅子,海洋,书,自由,音乐,山,曲奇],76.8737,79.1874,70.0559
2482,ALV Company Guest Lecture by Prof. Wang,Woman,Asian,35-44,Not a native English speaker but fluent in English,Bachelor's degree,1,Other,0,en,Asia,Academic Workshop,12997,,,,,,,,,,,,,,,,13000,77.38960266113281,2025-06-13 08:35:40.037614,gpt-3.5-turbo,4,flower,chair,happiness,mountain,book,computer,ocean,music,tree,love,[flower,chair,happiness,mountain,book,computer,ocean,music,tree,love],76.384,73.2369,65.9031
2490,Northwestern school of Education by Prof. Jeannette Colyvas,Woman,White,25-34,A native English speaker,Bachelor's degree,1,Arts and Humanities,0,en,North America,Undergraduate Class,13075,88.10209655761719,2025-06-24 21:06:54.818183,,151,zebra,democracy,breath,teleprompter,ruler,star,deliberation,son,photograph,refuse,86.0077,13078,86.31009674072266,2025-06-24 21:32:58.942277,deepseek-r1,58,mountain,telephone,love,hammer,pencil,wavelength,Timer,lamp,bread,idea,[mountain,book,love,hammer,rain,ocean,time,lamp,bread,idea],75.4236,80.8971,69.9134
2491,Northwestern school of Education by Prof. Jeannette Colyvas,Woman,White,45-54,A native English speaker,Doctor's degree,1,Social Sciences,0,en,North America,Undergraduate Class,13081,85.44599914550781,2025-06-24 21:07:21.558443,,178,syrup,harp,kettlebell,sweatshirt,sponge,mascara,rabbit,autobiography,leopard,banana,86.3024,13084,84.42649841308594,2025-06-24 21:34:51.722067,gpt-3.5-turbo,157,octopus,lipstick,rumble,moss,carousel,guitar,tea,pregnancy,scissors,steeple,[chair,umbrella,happiness,mountain,book,guitar,tea,cloud,scissors,waterfall],79.4386,83.3626,70.5255
2492,Northwestern school of Education by Prof. Jeannette Colyvas,Woman,Prefer not to say,35-44,A native English speaker,Doctor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,North America,Undergraduate Class,13087,78.02420043945312,2025-06-24 21:06:24.085176,,119,hat,elephant,magic,microscope,rain,couch,happiness,mountain,son,chocolate,79.9739,13090,85.36209869384766,2025-06-24 21:34:00.979383,gpt-4o,121,banana,square,anxiety,river,computer,kaleidoscope,sock,concept,business,pipette,[banana,car,happiness,river,computer,chair,cloud,dream,book,mountain],75.7551,79.4904,71.1947
2493,Northwestern school of Education by Prof. Jeannette Colyvas,Woman,Asian,45-54,A native English speaker,Doctor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,North America,Undergraduate Class,13093,91.68350219726562,2025-06-24 21:07:04.329669,,162,paint,humanities,brunette,squats,cloud,curry,dahlia,icon,dingo,chocolate,87.146,13096,81.8124008178711,2025-06-24 21:34:25.132104,claude-3.5-sonnet,137,village,ocean,pencil,freedom,umbrella,laughter,clock,magazine,watercolor,humanities,[tree,ocean,pencil,freedom,umbrella,laughter,clock,butterfly,thunder,pillow],79.415,79.9588,73.3571
2494,Northwestern school of Education by Prof. Jeannette Colyvas,Woman,Black,45-54,A native English speaker,Doctor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,North America,Undergraduate Class,13099,77.21720123291016,2025-06-24 21:08:20.792212,,238,inability,independence,courage,flowers,Ingenuity,designer,inheritance,airplane,trust,clothing,85.1356,13102,85.52960205078125,2025-06-24 21:36:14.470689,claude-3-haiku,234,tangerine,galaxy,justice,Imagery,poetry,scarf,technology,waterfall,zephyr,zucchini,[apple,cloud,justice,mirror,poetry,scarf,technology,waterfall,zephyr,zucchini],82.0742,81.207,73.5257
