student_id,dat_1_en,dat_2_en,dat_3_en,dat_4_en,dat_5_en,dat_6_en,dat_7_en,dat_8_en,dat_9_en,dat_10_en,sex_en,ethnicity_en,province_en,major_en,college_en,admission_batch_en,candidate_type_en,foreign_language_en
250940112,child,soldier,universe,time,world,ocean,health,happy,earth,tree,female,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940114,dust,train,baozi,hotwater,space,garbage,steel,road,shop,lucky,female,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940116,dust,egg,carrier,hanger,baozi,grass,running,antenna,ballet,insect,female,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940117,cellphone,moon,puppet,apple,pants,podium,mars,basketball,ocean,city,male,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940118,soil,dust,socks,friend,tigress,rain,home,bench,computer,classroom,female,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940119,schoolbag,book,rocket,playground,lawn,field,sky,chair,stool,table,female,Miao,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940122,boring,sky,life,don't,okay,opening,evening,house,human-machine,only,female,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,Russian
250940123,tone,suit,fruit,dust,curtain,earth,planet,charger,sky,luck,male,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940137,cake,bighead,dragonfruit,volcano,afro,lighter,flame,radish,candle,smurf,female,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940139,floatie,lifejacket,airplane,cleaver,scissors,basket,sofa,curtain,chair,toilet,male,Buyi,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940148,brush,stereo,shoelace,dachshund,rim,toner,mountain,curtain,airconditioner,motorcycle,female,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940149,pineapple,chair,clothes,comb,book,spoon,headphones,stereo,glasses,flower,female,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
250940150,fruit,rope,bus,pencil,chess,key,umbrella,elevator,architecture,cup,female,Han,Guizhou,Public Administration,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
251340130,pineapple,dragonfruit,kiwi,philosophy,value,pancake,racecar,watermelon,orange,screw,female,Han,Guizhou,English,Public Administration College,Second-batch Undergraduate,Autumn Unified Exam,English
251740103,marble,earth,apple,carrier,sofa,airplane,stone,meteorite,floor,cloud,male,Buyi,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740104,banana,submarine,trees,missile,fan,sun,raindrop,tank,rice,ocean,male,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740106,cream,fireworks,friend,mountain,skyscraper,sky,land,galaxy,airconditioner,brave,female,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740108,oracle,stepper,graphene,puerh,pencil,elephant,mooncake,sun,sanskrit,chiru,male,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740109,drink,woods,ruins,clothing,painting,humanity,garbage,weather,orb,evolution,male,Hui,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740110,banana,basketball,running,study,computer,apple,book,pen,rubber,bench,male,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740111,baozi,spaceship,space,meteorite,pineapple,jade,cruller,bun,eggroll,airplane,male,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740113,world,website,clothes,cinema,galaxy,virtual,classical,architecture,idol,canal,male,Hui,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740114,universe,mars,airplane,flower,birdie,hotpot,meat,forest,park,ocean,female,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740122,car,river,continue,excellent,receive,phone,egg,virus,strike,driver,female,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740127,sprite,airconditioner,building,badminton,car,chef,supermarket,hair,amplifier,book,female,Chuanqing,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740128,banana,pedal,milktea,bracelet,summit,slipper,urea,rice,audi,nike,male,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740133,bucket,mosquito,birthday,classmate,love,keyboard,brain,mood,hobby,browser,female,Yi,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740134,country,airplane,nuke,penicillin,intelligence,house,army,peace,rice,pineapple,male,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
251740137,watermelon,cigarette,lawn,exam,socks,airconditioner,coffee,store,pinyin,manicure,female,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
251740138,grape,carrier,apple,subway,egg,virus,cell,airport,soil,technology,female,Han,Guizhou,Information & Computing Science,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252340102,tool,computer,leaf,bulb,flag,teammate,picture,mathematics,sweat,sports,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340103,toothbrush,train,cup,milktea,sky,ocean,skyscraper,cave,textbook,weapon,male,Chuanqing,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340104,method,reference,pressure,camera,profession,typical,resurrect,populace,nation,disgusting,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340105,runway,garden,swimming,truancy,highjump,pitch,eat,longjump,investment,wood,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340107,shoes,kiwi,banana,badminton,playground,tomato,mooncake,clothes,study,hero,female,Miao,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340111,potato,watermelon,tile,bowl,tomato,tissue,egg,drumstick,chicken,wing,male,Miao,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340113,ring,stylus,flowerpot,train,compact,potato,mecha,moon,tackle,canvas,female,Buyi,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340114,sweet,sweet,naive,purity,kind,stubbornness,decline,interpreter,meaning,know,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340115,banana,streetlight,light,firecracker,tshirt,library,storybook,iot,ai,computer,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340116,car,cloud,universe,axe,plant,puppy,tweezers,window,copybook,couplet,female,Buyi,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340118,banana,streetlight,cup,train,flowerpot,trashcan,ashtray,rake,guardrail,forest,male,Miao,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340119,flower,sweet,runway,rain,tree,standard,abundant,safety,firecracker,crosswalk,male,Zhuang,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340120,hat,bandage,shoes,piano,glasses,towel,streetlight,umbrella,headphones,envelope,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340123,running,editor,codename,storekeeper,lane,garage,hotpot,serum,healthcare,facility,male,Buyi,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340125,future,dream,technology,code,editor,copy,paste,login,admit,success,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340126,fan,notebook,string,wristwatch,snack,cellphone,lipstick,perfume,schoolbag,backpack,female,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340129,river,instrument,bird,honeycomb,shark,mermaid,flower,sky,paintbrush,paint,female,Miao,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340131,hotel,playground,car,ai,kitchen,classroom,medicine,road,chair,projector,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340132,sail,window,delicacy,tissue,chat,talk,books,walk,rise,sickness,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340133,cellphone,car,textbook,clothes,eye,nail,orbit,card,chopsticks,hotpot,female,Bai,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340134,bicycle,building,table,jewelry,tree,video,potato,sound,cellphone,planet,female,Miao,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340136,technology,transcendence,intelligence,memory,excellence,replace,future,innovation,benefit,simplicity,female,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340137,hair,flashlight,clothes,weed,corn,fingernail,glue,faucet,glasses,mirror,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340138,apple,dormitory,hotpot,cellphone,id,charger,milktea,rocket,canteen,classroom,female,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340142,potato,lid,watermelon,ship,rope,shovel,warning,notice,disadvantage,lawyer,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340145,shoe,house,sport,apple,river,receiver,forest,skateboard,swimming,lamp,male,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,Russian
252340149,number,fish,tree,brush,dali,puppy,hair,machine,window,school,female,Chuanqing,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252340150,durian,runway,lecture,friend,puppy,pet,dream,future,process,count,female,Han,Guizhou,Pharmaceutical Engineering,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
252840101,pulp,leap,eat,sleep,blowdry,piano-playing,walk,jump,run,bullet,male,Miao,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252840102,pork,chicken,cookie,bread,rod,beef,glove,mask,cup,cake,male,Tujia,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252840104,radish,rocket,starscape,switch,runway,lamb,lover,watermelon,website,society,male,Han,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252840105,bicycle,sweater,hair,rail,soil,cake,factory,sound,calm,vitality,female,Yi,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252840109,fruit,ringleader,keyboard,plants,weather,cloud,airflow,river,vole,talk,female,Han,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252840110,snack,homework,bracelet,game,clothes,pen,software,time,interest,aphorism,female,Han,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252840115,trees,airplane,skyscraper,puppy,banana,chair,palm,advertisement,car,rocket,male,Han,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252840116,sunglasses,score,humor,mouse,coffee,machine,platform,hope,fantasy,position,male,Dong,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
252840118,life,universe,meaning,time,star,shadow,planet,dust,grand,longing,male,Han,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252840120,thinking,charcoal,rice,mathematics,rigorous,weather,friend,mouse,uncle,genius,male,Miao,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252840121,tree,sky,bedroom,relative,mood,hobby,spouse,friendship,love,psychology,female,Han,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
252840122,airplane,brook,mountain,delicacy,animal,sky,clothes,ant,keyboard,teeth,female,Han,Guizhou,Medical Information Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
