index,source,subset,collection_date,word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_dat_score,word_dropped,cue_model_name,cue_1,cue_2,cue_3,cue_4,cue_5,cue_6,cue_7,cue_8,cue_9,cue_10,cue_dat_score,cue_dropped,augment_1,augment_2,augment_3,augment_4,augment_5,augment_6,augment_7,augment_8,augment_9,augment_10,augment_dat_score,augment_dropped,demo_age,demo_gender,demo_country,demo_region,demo_ethnicity,demo_education,demo_major,demo_english_comfort,demo_program_type,demo_multilingual,extra_json
pnas_R_2zMa82CwFh1RL8U,olson_pnas2021,study2,,Tripod,Lava,Concert,Peach,Atom,Contract,Tile,Magnet,Alarm,Monocle,91.401146,0,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,
pnas_R_3oBJv5743Nb9wWq,olson_pnas2021,study2,,Megaphone,Shoe,Plane,Dog,Iron,Potato,Jupiter,Water,Neon,Sky,80.078156,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_R2csnoscLUFHOQ9,olson_pnas2021,study2,,Car,House,Radio,Cup,Phone,Tablet,Tray,Map,Plant,Awning,76.17198,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_1KeZV3LehjDqeLx,olson_pnas2021,study2,,Hat,Violet,Clown,Coffee,Pathway,Headset,Roof,Dog,Heart,Tree,85.09528,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,Australia,,,,,,,TRUE,
pnas_R_1QzHFBXKSnvBmgD,olson_pnas2021,study2,,Brick,Snow,Grass,Car,Pencil,Jeans,Potato,Sky,Reactor,Wire,74.573326,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,
pnas_R_2w4YE6Lk8J4lU1B,olson_pnas2021,study2,,meditation,law,war,ocean,volcano,shoe,bird,vacuum,stove,radio,80.66802,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,Australia,,,,,,,FALSE,
pnas_R_5bXEry4u43PWAZb,olson_pnas2021,study2,,Dog,Grass,Shoe,Bike,Shed,Cloud,Moustache,Fence,Tentacles,Veins,75.65569,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_3CIp7rSnPsufV85,olson_pnas2021,study2,,Egg,Brick,Star,Mud,Ball bearing,Turtle,Chlorine,Plug,Grass,Blossom,84.996605,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_2xwWgfoPTn315Vz,olson_pnas2021,study2,,house,cup,plant,road,candle,watch,hair,pencil,computer,bookmark,76.44347,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_TjVTBsY5bWONX3z,olson_pnas2021,study2,,Fuel,Water,Smile,Coffee cup,Blue,Mind,Star,Family,Boat,Horse shoe,83.32601,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_24vIDDHd6xCQiYK,olson_pnas2021,study2,,Dog,Fraction,Girl,Airport,Watch,English,Women,Class,Boys,My friend ‘s house,76.864716,0,,,,,,,,,,,,,,,,,,,,,,,,,,9,Female,India,,,,,,,TRUE,
pnas_R_1lag0luMNTeW3gN,olson_pnas2021,study2,,Brick,Thought,Horse,Love,Mathematics,Porridge,Sport,Year,Yellow,Universe,79.30062,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_1H0uMEju7nMPyq6,olson_pnas2021,study2,,Chair,Tree,Ocean,Court,Planet,Car,Kidney,Dress,School,Hammer,80.38255,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
pnas_R_p5wy7k55FBX2bmx,olson_pnas2021,study2,,Plant,Bottle,Ruler,Paper,Disk,Cat,Pin,Gate,Fridge,Bag,80.519554,0,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,
pnas_R_3G3oC0J0LYUgnO7,olson_pnas2021,study2,,house,dog,food,people,water,magma,rock,gas,solid,dinosaur,71.33883,0,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,
pnas_R_2cq6dDPJVqfdYls,olson_pnas2021,study2,,Hill,Book,Light bulb,Pot plant,Wooden spoon,Phone,Pen,Tram,Pasta,Bike,85.60076,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_3QD98k8MiHdlH25,olson_pnas2021,study2,,cat,soup,gum tree,blood,engine,music,risotto,cumulous cloud,guilt,swimming pool,86.187485,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_ueuH5lvGFWc3D8J,olson_pnas2021,study2,,apple,shoe,pencil,cat,juice popper,t shirt,earrings,bag,book,phone,73.045074,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_2WwilpW0lBYUVsN,olson_pnas2021,study2,,Opal,pluto,ring,soup,investment,six,line,coughing medicine,brick,hourglass,80.48311,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_2WJDdLIijUaOibm,olson_pnas2021,study2,,paperclip,brick,asbestos,tik tok,grapevine,almond milk,fan,laminator,lamington,trashcan,89.14658,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_3JLvP4ZTcdQeBTx,olson_pnas2021,study2,,Fishtank,Cushion,Light,Helicopter,Refrigerator,Tape measure,Pebble,Sock,Screw,Dust,84.11585,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_1jBTAHrEgJY6r08,olson_pnas2021,study2,,Circle,Tram,Wall,Bath,Flower,Library,Collar,Aeroplane,Fork,Drum,79.555565,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_DI5uf9TJvCIdZDz,olson_pnas2021,study2,,Hairpin,Car,Bird,Fence,Chainsaw,Glove,Tree,Flower,Fender,Rod,76.46582,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,Australia,,,,,,,FALSE,
pnas_R_3m7tpYBqmNX1vjS,olson_pnas2021,study2,,Shoe,Ocean,Shrub,Umbrella,Ball,Horse,Imagination,Pilot,Sneeze,Loss,79.62653,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_2aA1bCokPVkHKL4,olson_pnas2021,study2,,banana,yacht,shampoo,tonsil,hill,racquet,putty,newspaper,machine,knitting,88.88905,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_UWmSmOfJUipyJEZ,olson_pnas2021,study2,,Tabke,Fridge,Iron,Lawnmower,Tweezers,Bottle,Icepick,Dog,Money,Eyes,80.56657,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_29oCcPXs5vEgVuT,olson_pnas2021,study2,,Hat,Tree,Job,Art,Mannequin,Rocket,Frollick,Heart attack,Sheet music,Dinner,81.12642,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_1PS1OyxZQi8Bo49,olson_pnas2021,study2,,Lizard,stapler,Cup,computer,key,Diamond,Fridge,Book,house,Car,83.536255,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,TRUE,
pnas_R_3ltdRo1E1p5scYJ,olson_pnas2021,study2,,hat,finger,earth,paper,idea,blood,phone,emotion,leg,door,75.51299,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_1ewNjmISR2szfho,olson_pnas2021,study2,,Dog,Telescope,Chainsaw,Speargun,paperclip,toothbrush,spatula,tissue,thongs,tyre,84.186295,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_2fksjfLq7CtCCSw,olson_pnas2021,study2,,Boy,Cat,Class,Race,Even,Fact,Lost,Pain,See,Hear,64.05784,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_3OeuiUwVVq7fiHT,olson_pnas2021,study2,,potato,flyswat,gerbil,archive,gun,helium,bridge,boardgame,gravel,teabag,91.7871,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_3hseYL3XGesezwt,olson_pnas2021,study2,,"red,","blue,",tree,scarf,overalls,lung,television,toilet,bedroom,iron,76.21656,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,
pnas_R_2zCNhFOYoKLyB0b,olson_pnas2021,study2,,water,rock,fabric,fan,pencil,dog,star,cake,pillow,oil,76.23404,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_1DISRupKtv9n4Gy,olson_pnas2021,study2,,Phone,Knob,Garden,Sky,Letter,Road,Tree,Window,Dirt,Tin,77.790955,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,
pnas_R_3NDiAOVaQV00fph,olson_pnas2021,study2,,pencil,house,blood,plastic,aluminium,idea,wheelbarrow,eyelash,fever,sculpture,77.64574,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_2YsMlycL2XHQo3D,olson_pnas2021,study2,,Excitement,Boredom,Indifferent,Random,Encompassing,Serious,Ridiculous,Destruction,Regeneration,Love,71.013855,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_6xI81z8nIRdFkI1,olson_pnas2021,study2,,cup,paper,lettuce,fridge,laptop,bed,kite,hammock,airplane,road,78.34114,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Australia,,,,,,,FALSE,
pnas_R_1mErTB1bxYvtY5E,olson_pnas2021,study2,,mouse,pencil,brick,car,curry,clouds,phone,paper,flowers,bicycle,83.10592,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_xrQ4wMn8OtYwF8J,olson_pnas2021,study2,,cat,banana,spaceship,tree,submarine,cup,pencil,stethoscope,lawnmower,bottle,79.1134,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_1jD62efoeptJfqR,olson_pnas2021,study2,,Mud,Nail,Tumour,Anus,Digit,Atmosphere,Anglican,Insert,Altimeter,Agressor,84.62235,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_3EzHobrsGOBcA4M,olson_pnas2021,study2,,Opera,House,Bridge,River,Sky,Moon,Shoe,Umbrella,Table,Watch,72.05234,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_zd5oq9dEjb78j29,olson_pnas2021,study2,,Apple,Book,Cloud,Fern,Universe,Ball,Purple,Monkey,Oats,River,79.95505,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
pnas_R_1j7zSI6QZU4InLQ,olson_pnas2021,study2,,Cat,Brick,Tomato,Paper clip,Sausage,Twig,Boy,Rock,Smile,Snow,80.09996,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,United Kingdom of Great Britain and Northern Ireland,,,,,,,TRUE,
pnas_R_1jqsX9eyGYIpswz,olson_pnas2021,study2,,table,grass,hair,cat,water,phone,song,noise,blue,stapler,75.71689,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,TRUE,
pnas_R_oY8x44zEl1eg1k5,olson_pnas2021,study2,,Mountain,Gully,Hair,Grass,Bottle,Taxi,Honey,Oil,Frankfurt,Flight,77.43241,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,
pnas_R_1CqIHm6rhouSrtj,olson_pnas2021,study2,,computer,tree,building,car,rat,human,flower,star,air,neurons,73.21614,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_2azVhyq1LPIjoy2,olson_pnas2021,study2,,Mulching,Presentation,Cutting,Lining,Reference,Marinate,Botanical,Green,Park,Cuisine,86.76411,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_pipoLdHNFwaCILv,olson_pnas2021,study2,,apple,brick,can,dustpan,eyelid,fan,goose,hat,inspiration,jar,85.07256,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_1gelmZYCgNxtIYk,olson_pnas2021,study2,,dirt,rubble,mess,untidy,catastophy,end of world,new born,development,growth,death,78.76471,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,
pnas_R_Ry4lVXsoeOCLSyB,olson_pnas2021,study2,,tree,concrete,stars,bicycle,zoo,laptop,cake,snow leopard,ravine,festival,81.88691,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,,,,,,,,FALSE,
pnas_R_2YxNuDp2hsfAQYp,olson_pnas2021,study2,,fish,planets,computer,people,reports,clouds,steel,void,plants,Faith,80.797195,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_XFmntlU3tB5XMkN,olson_pnas2021,study2,,Water,Air,Dress,Stone,Food,Foot,Flower,Jewellery,Car,Spade,69.93718,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Female,Australia,,,,,,,FALSE,
pnas_R_3KveWOYOwDGX35W,olson_pnas2021,study2,,big,coloured,sad,different,addition,complicated,wooden,technical,loud,pencil,69.28391,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,TRUE,
pnas_R_1FD6i8lofVOHi2v,olson_pnas2021,study2,,Cup,Bicycle,Eraser,Newspaper,Condom,Razor,Carburettor,Mouse pad,Cistern,Kite,86.31582,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_OOl6Slyu921atxL,olson_pnas2021,study2,,Pencil,Computer,Glasses,Cricket Ball,Snowboard,Mountain Bike,Toilet,Tree,Petrol,Whistle,81.274956,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,Male,Australia,,,,,,,FALSE,
pnas_R_3oGYBGXw2lV0LUR,olson_pnas2021,study2,,beans,toenail,jigsaw,slug,gemstone,keyboard,sketchbook,dumpster,button,foil,88.48868,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_2wvLIazdWXWAY5L,olson_pnas2021,study2,,Terrible,Fantastic,Delicious,Unedible,Genius,Useless,Interesting,Dull,Analytical,Creative,61.354828,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_rlmh7TSQutArYK5,olson_pnas2021,study2,,Rabbit,Tv,Fishtank,Tree,Radio,Valley,Llama,Glass,Ink,Electrical cord,83.592674,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_1dc9EXM8tB50sX4,olson_pnas2021,study2,,Paper,Brick,Cat,Arrow,Car,Sun,Diamond,Jet,Balloon,Yacht,77.24776,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_3dJQAjj7S3i74Bg,olson_pnas2021,study2,,computer,country,kangaroo,soccer,apple,dinner,ruler,book,brick,bottle,82.594025,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_Zrb5XDQcItXSTtv,olson_pnas2021,study2,,Apple,Microphone,Fan,Rock,Cactus,Oven,Door,Phone book,Speaker,Painting,78.66145,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_307cHJRXLYaE46z,olson_pnas2021,study2,,Cat,Submarine,Dishwasher,Brick,Ruler,Lantern,Skyscraper,Fire,Dragon,Song,82.96914,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,Male,Australia,,,,,,,FALSE,
pnas_R_3FPBPd6srNV6hPg,olson_pnas2021,study2,,hard,soft,weak,non-newtonian,feminine,masculine,newtonian,great,bad,decent,62.47071,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,Male,,,,,,,,TRUE,
pnas_R_2ZHtBp7XO4PI3RW,olson_pnas2021,study2,,russia,gun,whistle,petrol,skateboard,phone,water bottle,china,cocaine,Joe,81.56764,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_VVJ5NqQ2SPRUTbH,olson_pnas2021,study2,,orange,website,roof,air,pencil,metal,electricity,yellow,sadness,jacket,77.370544,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,Male,Australia,,,,,,,TRUE,
pnas_R_27wIWEc3vfQSLmG,olson_pnas2021,study2,,Establisment,Clock,Australia,Roof,Scratch,Game,Liquid,Lead,Banana,Monitor,79.13116,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_77BC7ZWUiKul6KJ,olson_pnas2021,study2,,car,bottle,bed,bird,hair,shoe,castle,grass,email,question,74.72327,0,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,
pnas_R_9KphoYdFqVGBHGN,olson_pnas2021,study2,,Table,Philosophy,Rice,Shoe,Turtle,Radicalisation,Coral,Petal,Nutrient,Velvet,86.72469,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,TRUE,
pnas_R_3iX7ykncDNEDhqu,olson_pnas2021,study2,,sticker,key,character,battery,grain,nebula,eyeliner,parsec,blade,petal,88.65552,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_1JLB6Zuo3VAGouw,olson_pnas2021,study2,,chair,laptop,eyebrow,eyeball,arm,bottle,France,hydroflaks,scrunchie,vsco,79.34792,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_YaaEzziQyhgH0dP,olson_pnas2021,study2,,powerpoint,hair-clip,tissue,coin,car,tuna,bag,petrol,floss,pork,80.654594,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_2bK3eEA6uP1AuM2,olson_pnas2021,study2,,phone,book,dog,tree,pen,shoe,eye,country,sky,steam,74.34604,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_3e8Fjd2QdKiIgEI,olson_pnas2021,study2,,one,dog,woman,log,car,footpath,river,tap,laptop,shoe,74.55141,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_2zuJTZUOzSywJTS,olson_pnas2021,study2,,Lemonade,Tree,Coal,Magnet,Toy,Tower,Computer,Clock,Brick,Kettle,80.18096,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,Male,Australia,,,,,,,FALSE,
pnas_R_3Q04XbDNAlCNQyJ,olson_pnas2021,study2,,Verisamilitude,Rotate,Economics,Information,System,Cucumber,Guatamalla,Scientist,Cup,Disorientated,85.77276,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_1NfxTo9pC9xhyIL,olson_pnas2021,study2,,running,eating,gardening,washing,dreaming,reading,knitting,writing,sewing,gardening,69.579025,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,
pnas_R_1FLOhwaH7LC7QEq,olson_pnas2021,study2,,tree,chook,truck,waves,fridge,train,heart,sandal,feather,stone,82.42442,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_UT2cMF1TFlJcUox,olson_pnas2021,study2,,Fridge,Paperclip,Drysuit,Grass,Welder,Chicken pox,Lecture,Gym,Dog,Skirt,94.44873,0,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,Australia,,,,,,,FALSE,
pnas_R_V4rsw81L7CH6oBb,olson_pnas2021,study2,,cat,areoplane,plant,weights,computer,water,moon,cardboard,clock,dinosaur,77.56333,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_1LZnwbDY19aMfhJ,olson_pnas2021,study2,,Table,Roof,Cement,Handle,Pepper,Clock,Car,Plant,Dog,Dirt,75.65821,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_2ea3P3jLUT3fi0e,olson_pnas2021,study2,,volcano,dog,snake,astronaut,submarine,black hole,sub atomic particle,cork,rotary engine,finger tip,84.26992,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_11Zo8Rkl9dN14U8,olson_pnas2021,study2,,boat,tablecloth,iron,banana,tree,ginger,tank,verandah,lawn,fish,75.55372,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,Australia,,,,,,,FALSE,
pnas_R_yIpOy0iGhPt0WQN,olson_pnas2021,study2,,Cup,Umbrella,Car,Moon,Computer,Bus,House,Tree,Soil,Sky,76.10116,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_1GyxIo9LuHcohms,olson_pnas2021,study2,,umbrella,glue,computer,imagination,feeling,developmemt,art,country,river,filter,75.57538,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Mongolia,,,,,,,TRUE,
pnas_R_1QaUAI84vlV7BFw,olson_pnas2021,study2,,brick,feather,car,rod,dog,rock,tree,knife,bowl,bat,74.214485,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_3pt2N4Hcja6JTUt,olson_pnas2021,study2,,Oboe,Daffodils,Horse,Quilt,Photo,Dragon,Pine tree,Beach,Sunset,Plane,82.49164,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,
pnas_R_2QiIJWfiQbZX9iY,olson_pnas2021,study2,,Sock,Bus,Pen,Beach,Glasses,Seat,Ball,Movie,Grass,Bag,77.35006,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
pnas_R_RK8jkUkr8XN84yB,olson_pnas2021,study2,,book,cup,Sydney,jump,fridge,happy,dog,water,flower,wallet,73.940384,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_3OqeI6UCabg9lEc,olson_pnas2021,study2,,shine,black,polar bear,ticklish,pin,disturbance,happy,city,lily,test,85.503975,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_28B8f7HUAdQ45yV,olson_pnas2021,study2,,tusk,apple,teacher,computer,bicycle,cup,bridge,chimney,soup,fat,83.17443,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,TRUE,
pnas_R_3gObkMl8v4AVOTv,olson_pnas2021,study2,,Pen,Beer,Asbestos,Snow,Tyre,Bulldozer,Cable,Shoes,Apprentice,Container,86.86041,0,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,
pnas_R_1ghgidZfTZbL4JH,olson_pnas2021,study2,,white,black,hard,soft,large,small,heigh,low,big,small,65.197685,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_27DTLEccL6hsNjg,olson_pnas2021,study2,,Blender,Car,Plant,Dog,Windiw,Crop,Air,Song,Pen,Guitar,80.011406,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_3JF4eeGOSRaF3xG,olson_pnas2021,study2,,paper,ocean,ball,iron,computer,dog,shirt,numbers,bin,stairs,76.380875,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
pnas_R_1oBI8uCYnEiEArT,olson_pnas2021,study2,,pride,juice,paper,heat,joy,moon,fruitfly,tango,vanilla,gorilla,79.362434,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,United States of America,,,,,,,TRUE,
pnas_R_1r3smAhjE2Vq7KA,olson_pnas2021,study2,,shop,lamb,house,sunshine,keyring,finger,sadness,zoo,water,dress,81.17267,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,,,,,,,,FALSE,
pnas_R_1jqraLvCyNJuoCJ,olson_pnas2021,study2,,Horse,Pencil,Country,Home,Test,Hole,Colour,Knife,Stone,Practice,76.81983,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Australia,,,,,,,FALSE,
pnas_R_rqp4iXKoqouZpqV,olson_pnas2021,study2,,picture,cupboard,airconditioner,sunshine,Grass,buildings,coffee,radio,light,fingers,77.8398,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,New Zealand,,,,,,,FALSE,
pnas_R_27fLzSRRXmeE0bL,olson_pnas2021,study2,,cup,ball,mirror,nail file,brush,book,computer,tap,closet,building,76.45557,0,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,Australia,,,,,,,TRUE,
pnas_R_2AEyUanrjv3yvO2,olson_pnas2021,study2,,chair,flood,cloud,rice,canyon,sand,cactus,fish,curry,chocolate,76.53332,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_1Fne1Ij2299v49u,olson_pnas2021,study2,,mower,plate,elastic band,shirt,marble,guitar,sand,paper,boat,log,78.72231,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_3QFUD3lRKkwmFmV,olson_pnas2021,study2,,Cup,Train,Pen,Broom,Daybed,Stethoscope,Passport,Door handle,Cement truck,Propellor,85.867966,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_1EWHrThn2gzY9zQ,olson_pnas2021,study2,,bike,tree,house,golf,snowboard,alps,country,food,art,star,74.33869,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Male,Australia,,,,,,,FALSE,
pnas_R_3jWF4AzzRqSEtKF,olson_pnas2021,study2,,Wine,Sand,Snow,Fire,Rubber,Cement,Chocolate,Apple,gumboots,Surfboard,69.45303,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_2QX4CjM90UzdNDV,olson_pnas2021,study2,,Food,Carpet,Letterbox,Jacket,Stick,Mind,Wind,Motor,Windmill,Matter,80.94129,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,Female,Australia,,,,,,,FALSE,
pnas_R_32JBHeeDVkZMHNF,olson_pnas2021,study2,,trees,biscuits,rocks,refrigerator,Clouds,Steel,Car,crockery,welder,plastic,77.628845,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Australia,,,,,,,TRUE,
pnas_R_3EGzyak0EvV3d7f,olson_pnas2021,study2,,Cat,Rum,Work,Truck,Chemical,Television,Art,Light,Ghost,Cheque,80.83767,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_3NEvOlCZEiwMw3M,olson_pnas2021,study2,,dog,shoe,fork,microwave,rubber band,aircon,hair,toothbrush,plane,shower,77.753204,0,,,,,,,,,,,,,,,,,,,,,,,,,,13,Female,Australia,,,,,,,FALSE,
pnas_R_d56htZNdvrrofT3,olson_pnas2021,study2,,Animal,Chair,Grass,Wig,Sock,Television,Glass,Plant box,Soil,Car,78.69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_28SxbXDMeexdPWb,olson_pnas2021,study2,,computer,doctor,parsley,floor,brick,shoe,mother,car,crown,wig,79.3852,0,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,Thailand,,,,,,,TRUE,
