index,model_name,temperature,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,intelligence,dat_new,dat_old,prompt_big_category,prompt_sub_category
b50223a3b22a10a8f3848a93e781f66b.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,book,music,shadow,friendship,thunder,mirror,dream,LLMs,43.27410893,75.28551066,Baseline prompt,Baseline prompt
09f7bbca1eac705a077faf2f181524b6.pickle,Claude-Sonnet-4,0.7,water,happiness,chair,music,mountain,anger,book,sunlight,friendship,bread,LLMs,45.9788014,77.34687567,Baseline prompt,Baseline prompt
0bf57e28a9836dad1588eeec5e8a375a.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,book,music,butterfly,thunder,dream,sandwich,bicycle,LLMs,46.96451242,76.75697208,Baseline prompt,Baseline prompt
0a5336df74e2975f24b24c1f4608e676.pickle,Claude-Sonnet-4,0.7,water,mountain,happiness,book,elephant,music,kitchen,dream,thunder,butterfly,LLMs,45.96161285,76.27046751,Baseline prompt,Baseline prompt
ab081240013ff1e8ecaf7b5368e15dad.pickle,Claude-Sonnet-4,0.7,water,emotion,bicycle,thunder,mathematics,sandwich,shadow,friendship,telescope,butterfly,LLMs,56.93116168,83.0131136,Baseline prompt,Baseline prompt
4ca0cfe9815e76e5050369e7c170d451.pickle,Claude-Sonnet-4,0.7,happiness,mountain,spoon,elephant,thunder,mathematics,shadow,bicycle,ocean,butterfly,LLMs,54.46884423,79.28800709,Baseline prompt,Baseline prompt
3cba699d2f14381d40885fd335b8637e.pickle,Claude-Sonnet-4,0.7,tree,emotion,spoon,cloud,music,stone,laughter,bicycle,ocean,dream,LLMs,52.22946243,77.00340512,Baseline prompt,Baseline prompt
6f9d9cfbab2c884e56e72b6dadf71f4a.pickle,Claude-Sonnet-4,0.7,water,mountain,happiness,book,elephant,thunder,kitchen,friendship,bicycle,music,LLMs,47.78239454,76.02775309,Baseline prompt,Baseline prompt
b7090a3deeef0165a3c39dc36ac59474.pickle,Claude-Sonnet-4,0.7,water,music,chair,anger,mountain,book,lightning,friendship,apple,dream,LLMs,47.34310709,78.30674654,Baseline prompt,Baseline prompt
7e8645e5971aed234d978fe418492901.pickle,Claude-Sonnet-4,0.7,water,mountain,happiness,book,elephant,thunder,kitchen,dream,shadow,music,LLMs,47.78239454,76.02775309,Baseline prompt,Baseline prompt
c924c04699ef504ab851396623721575.pickle,Claude-Sonnet-4,0.7,water,happiness,hammer,cloud,music,elephant,chair,dream,fire,book,LLMs,51.4822529,79.73252103,Baseline prompt,Baseline prompt
62d7933c5f9743786b28614311a97773.pickle,Claude-Sonnet-4,0.7,water,happiness,chair,thunder,mathematics,butterfly,memory,sandwich,galaxy,friendship,LLMs,52.29626365,81.70751555,Baseline prompt,Baseline prompt
9953567241e1e0844697dd631c63fdae.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,computer,butterfly,thunder,friendship,mirror,bread,dream,LLMs,49.62405637,76.80079846,Baseline prompt,Baseline prompt
cc961ca802deb94820f4598b2aed19ab.pickle,Claude-Sonnet-4,0.7,chair,ocean,happiness,thunder,bread,shadow,memory,fire,butterfly,mathematics,LLMs,50.36320011,78.62670005,Baseline prompt,Baseline prompt
c6ce88564194d0b2f461ccdeeb12ed7e.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,clock,butterfly,thunder,bread,shadow,music,carpet,LLMs,50.93210529,76.24214423,Baseline prompt,Baseline prompt
d0b4f34d9c46ec18980b3fe7eee99b8d.pickle,Claude-Sonnet-4,0.7,water,mountain,happiness,book,elephant,thunder,kitchen,dream,shadow,music,LLMs,47.78239454,76.02775309,Baseline prompt,Baseline prompt
522884859b6f31e829d1270e0ba3d629.pickle,Claude-Sonnet-4,0.7,butterfly,mountain,happiness,spoon,thunder,book,shadow,ocean,dream,bicycle,LLMs,49.9359756,77.22546798,Baseline prompt,Baseline prompt
a45c86f777615dc7142307585a69449e.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,clock,butterfly,thunder,bread,shadow,memory,carpet,LLMs,50.93210529,76.24214423,Baseline prompt,Baseline prompt
d44f3bb7a9049588fbc8f83a67041c8a.pickle,Claude-Sonnet-4,0.7,ocean,butterfly,mathematics,sandwich,laughter,telescope,carpet,thunder,bicycle,dream,LLMs,63.38654419,85.25952498,Baseline prompt,Baseline prompt
81fb9f7f18b191162f64551cc04bcc17.pickle,Claude-Sonnet-4,0.7,chair,emotion,water,music,shadow,bread,memory,thunder,fabric,laughter,LLMs,47.86844294,78.21512531,Baseline prompt,Baseline prompt
877b1aec8e7f19ae251c34a40ac888ed.pickle,Claude-Sonnet-4,0.7,butterfly,mountain,happiness,computer,sandwich,music,ocean,friendship,bicycle,thunder,LLMs,51.31076661,77.74034216,Baseline prompt,Baseline prompt
6aad2de3d75a24b30fd81e222f81006e.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,bicycle,music,butterfly,thunder,sandwich,memory,carpet,LLMs,49.49162006,74.62325655,Baseline prompt,Baseline prompt
b21e6a404555892b25d418c3af98a20c.pickle,Claude-Sonnet-4,0.7,chair,ocean,happiness,thunder,butterfly,mathematics,sandwich,shadow,friendship,telescope,LLMs,56.2496393,81.00100505,Baseline prompt,Baseline prompt
7af5ada17d6a652a69932e7e2bbcc0d2.pickle,Claude-Sonnet-4,0.7,mountain,happiness,spoon,elephant,music,cloud,friendship,bicycle,ocean,dream,LLMs,51.44778619,77.7222705,Baseline prompt,Baseline prompt
901f32b51b7185dfbb298fdb256787ff.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,clock,butterfly,thunder,friendship,carpet,sandwich,dream,LLMs,48.92089194,76.33746421,Baseline prompt,Baseline prompt
f23e161563cc3a923932a9222fc832dc.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,bicycle,music,elephant,justice,sandwich,cloud,friendship,LLMs,49.6309467,74.70605509,Baseline prompt,Baseline prompt
c7f642646ae0302fb64f616d1a7dd8ae.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,bicycle,music,shadow,memory,butterfly,thunder,bread,LLMs,47.31579226,76.76272417,Baseline prompt,Baseline prompt
8e405d3fa6881c1559842b235184eea3.pickle,Claude-Sonnet-4,0.7,water,happiness,bicycle,thunder,mathematics,sandwich,butterfly,justice,mountain,laughter,LLMs,57.42760544,81.92638052,Baseline prompt,Baseline prompt
d7f8b6bcc5996c1c6d7316767e9607c2.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,computer,butterfly,thunder,friendship,knife,dream,carpet,LLMs,49.62405637,76.80079846,Baseline prompt,Baseline prompt
59cbe870075ef7f6433349e61757ce7d.pickle,Claude-Sonnet-4,0.7,water,happiness,chair,lightning,music,mountain,fear,book,butterfly,sandwich,LLMs,46.19134095,74.7895092,Baseline prompt,Baseline prompt
bc5147934c3365b6fab2ddcb81a2ed55.pickle,Claude-Sonnet-4,0.7,water,mountain,happiness,book,elephant,music,fire,friendship,table,dream,LLMs,43.46255401,75.21692593,Baseline prompt,Baseline prompt
c4292f1a3296f2b4ae40e0c5ca856228.pickle,Claude-Sonnet-4,0.7,water,freedom,bicycle,thunder,happiness,mountain,book,fire,dream,sandwich,LLMs,46.32921717,75.2321008,Baseline prompt,Baseline prompt
ae78d6e28154d34fe93008763c6901c3.pickle,Claude-Sonnet-4,0.7,water,happiness,chair,thunder,memory,knife,shadow,mathematics,butterfly,sand,LLMs,48.66840002,79.00078676,Baseline prompt,Baseline prompt
796de39d55bb83bd556d79e374f096fe.pickle,Claude-Sonnet-4,0.7,water,happiness,mountain,clock,butterfly,thunder,bread,memory,shadow,laughter,LLMs,50.93210529,76.24214423,Baseline prompt,Baseline prompt
d65a17426badb7bd17b056c3795e187c.pickle,Claude-Sonnet-4,0.8,water,happiness,bicycle,thunder,sandwich,mathematics,feather,anger,telescope,butterfly,LLMs,58.13308417,83.77750273,Baseline prompt,Baseline prompt
38db92e42e16476f85f3fe94e2f11835.pickle,Claude-Sonnet-4,0.8,water,happiness,bicycle,thunder,sandwich,mathematics,forest,mirror,friendship,volcano,LLMs,55.86804566,81.52666234,Baseline prompt,Baseline prompt
828e171d73e76a7ddee86110be1ac434.pickle,Claude-Sonnet-4,0.8,water,happiness,chair,music,thunder,bread,shadow,memory,forest,diamond,LLMs,49.70903224,78.18707243,Baseline prompt,Baseline prompt
d3690375f22f5c7c1b27ede031ab1012.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,book,elephant,thunder,dream,bicycle,salt,shadow,LLMs,43.56022293,72.95760933,Baseline prompt,Baseline prompt
4071808c6a432adc4b98901485f526ce.pickle,Claude-Sonnet-4,0.8,tree,emotion,hammer,ocean,music,butterfly,mountain,laughter,book,fire,LLMs,49.5719852,75.7048,Baseline prompt,Baseline prompt
7db13e3a59610119ba9bce23e6055446.pickle,Claude-Sonnet-4,0.8,chair,ocean,happiness,thunder,butterfly,bread,shadow,music,mountain,dream,LLMs,51.85597898,76.4365764,Baseline prompt,Baseline prompt
1d794d9b4a8e30aea67c06f39e519365.pickle,Claude-Sonnet-4,0.8,water,freedom,bicycle,thunder,friendship,triangle,elephant,music,shadow,bread,LLMs,50.90064443,78.78045929,Baseline prompt,Baseline prompt
8a6d07d3a7f6c91c6eb1dca9e99fcd7b.pickle,Claude-Sonnet-4,0.8,butterfly,mountain,happiness,telephone,soup,library,thunder,pillow,friendship,bicycle,LLMs,56.09252377,82.77829406,Baseline prompt,Baseline prompt
d38d8c50b649f516e52ee49b23f80533.pickle,Claude-Sonnet-4,0.8,water,happiness,chair,thunder,bicycle,mathematics,sandwich,shadow,music,elephant,LLMs,56.18354409,82.45625547,Baseline prompt,Baseline prompt
271a19134d0873760abc0747074948f5.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,book,thunder,butterfly,mathematics,blanket,music,anger,LLMs,49.99630392,79.3834947,Baseline prompt,Baseline prompt
6e0fc0ef88ca455d1224247bb79b7e4e.pickle,Claude-Sonnet-4,0.8,chair,ocean,happiness,music,butterfly,mountain,book,thunder,friendship,apple,LLMs,46.32138258,76.40953783,Baseline prompt,Baseline prompt
4c8445dd7ea60b85168eb99d9527a376.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,bicycle,thunder,sandwich,memory,butterfly,mathematics,blanket,LLMs,52.09578988,78.42850729,Baseline prompt,Baseline prompt
01254d0ed8767715eacdcd7e7e6e0241.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,book,elephant,thunder,kitchen,friendship,bicycle,dream,LLMs,47.78239454,76.02775309,Baseline prompt,Baseline prompt
61644c5a1e3b458c5b8763ec7dc49533.pickle,Claude-Sonnet-4,0.8,water,happiness,chair,cloud,music,elephant,freedom,sandwich,lightning,dream,LLMs,47.33121208,76.73659176,Baseline prompt,Baseline prompt
c59fdfcacc48920a92ceb14976eff673.pickle,Claude-Sonnet-4,0.8,tree,happiness,bicycle,thunder,sandwich,mathematics,feather,ocean,friendship,clockwork,LLMs,57.93360604,83.40270758,Baseline prompt,Baseline prompt
5b9a0418175eaff3fa5e5611452a913b.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,bicycle,thunder,sandwich,memory,carpet,laughter,shadow,LLMs,52.09578988,78.42850729,Baseline prompt,Baseline prompt
4249f5511e63c928aa3730356c2cbe88.pickle,Claude-Sonnet-4,0.8,water,happiness,bicycle,thunder,mathematics,sandwich,mirror,friendship,elephant,music,LLMs,55.35593279,82.57559267,Baseline prompt,Baseline prompt
ffc0b97d7983e31e806dfffe7c8e8a4e.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,music,butterfly,justice,hammer,cloud,memory,sandwich,LLMs,51.4403408,77.70894527,Baseline prompt,Baseline prompt
5978b9aa545e54345dccb3fce6ecc26a.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,bicycle,thunder,sandwich,memory,butterfly,mathematics,blanket,LLMs,52.09578988,78.42850729,Baseline prompt,Baseline prompt
b376686a86925ef1a2459876ed204433.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,bicycle,music,sandwich,friendship,cloud,hammer,dream,LLMs,50.41017245,76.54378093,Baseline prompt,Baseline prompt
a9ef400a3484c7eb6c260d23ad46299a.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,bicycle,thunder,mathematics,butterfly,sandwich,memory,carpet,LLMs,53.1761119,77.58080027,Baseline prompt,Baseline prompt
09266cee1fd91fd995e9cb7c445167ff.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,computer,butterfly,music,chair,storm,friendship,bread,LLMs,48.25973429,77.21367381,Baseline prompt,Baseline prompt
3a4855aa92c3ad9b83b28b3daeb02bf0.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,book,thunder,friendship,bicycle,dreams,fire,music,LLMs,47.42540275,75.94702688,Baseline prompt,Baseline prompt
a042e1128a7417e85c9002eb5678d02e.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,book,elephant,thunder,kitchen,dream,bicycle,music,LLMs,47.78239454,76.02775309,Baseline prompt,Baseline prompt
0baf84f91ae4fe2c8b83d82e83b4df0b.pickle,Claude-Sonnet-4,0.8,water,happiness,chair,cloud,music,hammer,fear,butterfly,mountain,book,LLMs,48.46295417,77.52271302,Baseline prompt,Baseline prompt
d28a0676c386ff9488ff544bd5e3abc9.pickle,Claude-Sonnet-4,0.8,happiness,mountain,spoon,elephant,thunder,bicycle,soup,shadow,music,carpet,LLMs,53.92931159,75.27372723,Baseline prompt,Baseline prompt
bf2a6d17b044f9f15e2626ddd005838c.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,clock,music,butterfly,anger,book,fire,friendship,LLMs,49.21315042,77.68418442,Baseline prompt,Baseline prompt
92a82ba20bd40d4638b9095dabdd4fdd.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,computer,butterfly,music,thunder,bread,friendship,shadow,LLMs,49.03850066,76.37664503,Baseline prompt,Baseline prompt
2382d8bed874fdfe5750b2c6e8a22d4b.pickle,Claude-Sonnet-4,0.8,book,ocean,happiness,bicycle,thunder,bread,shadow,democracy,butterfly,mountain,LLMs,51.40464013,79.0279964,Baseline prompt,Baseline prompt
ec3a3a8c19d06d29650cb46760583d26.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,clock,democracy,butterfly,music,sandwich,storm,friendship,LLMs,50.35935879,79.08259068,Baseline prompt,Baseline prompt
d651e91f27b6b882009d9ac117fdbaab.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,clock,elephant,thunder,sandwich,shadow,memory,keyboard,LLMs,51.86615304,77.20564907,Baseline prompt,Baseline prompt
46f346db2cae60759ab312762ae8d55f.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,book,elephant,thunder,bicycle,dream,bread,music,LLMs,48.01094,75.33904805,Baseline prompt,Baseline prompt
d4021c5cab5c78eb4f28f487a4369d83.pickle,Claude-Sonnet-4,0.8,water,happiness,chair,cloud,mathematics,butterfly,music,hammer,dream,sandwich,LLMs,50.99348053,79.83943656,Baseline prompt,Baseline prompt
717b55e595f7a27262b6dab500774c15.pickle,Claude-Sonnet-4,0.8,ocean,happiness,bicycle,thunder,sandwich,mathematics,feather,hospital,shadow,laughter,LLMs,58.7667342,82.88864812,Baseline prompt,Baseline prompt
46b4561e8ba282cb3ba95f37cc999090.pickle,Claude-Sonnet-4,0.8,tree,emotion,sandwich,galaxy,music,hammer,dream,ocean,butterfly,mathematics,LLMs,52.27367346,79.83446195,Baseline prompt,Baseline prompt
9442ab52935005ca61414b5588e37baa.pickle,Claude-Sonnet-4,0.8,water,happiness,hammer,cloud,music,butterfly,mountain,friendship,book,fire,LLMs,50.61246541,77.46715657,Baseline prompt,Baseline prompt
ea5236aa7821c1271fc7fedaf78350fa.pickle,Claude-Sonnet-4,0.8,ocean,happiness,chair,thunder,bread,shadow,music,butterfly,memory,stone,LLMs,50.29817935,77.5499988,Baseline prompt,Baseline prompt
4f1848936190430b33465924611f4622.pickle,Claude-Sonnet-4,0.8,happiness,mountain,bicycle,thunder,sandwich,mirror,friendship,ocean,pencil,music,LLMs,52.23427428,77.43635933,Baseline prompt,Baseline prompt
bfc601594c2f03534a65ea4e88136ee5.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,clock,butterfly,thunder,memory,sandwich,shadow,laughter,LLMs,48.47205745,77.10538949,Baseline prompt,Baseline prompt
97cbb059f2bce77fdb34daa2f2a1712e.pickle,Claude-Sonnet-4,0.8,chair,cloud,happiness,triangle,elephant,music,fire,ocean,dream,sandwich,LLMs,49.49007678,79.53181019,Baseline prompt,Baseline prompt
c8190b8382d66d0390fae5e5064d7330.pickle,Claude-Sonnet-4,0.8,water,happiness,chair,thunder,mathematics,butterfly,sandwich,shadow,memory,telescope,LLMs,55.92970707,82.07234776,Baseline prompt,Baseline prompt
9f7be2806ecc714d0f7c8c6f0a924d59.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,book,music,fear,butterfly,thunder,bread,dream,LLMs,44.44141967,75.00676769,Baseline prompt,Baseline prompt
40bc6d5c29f5242a7f5dce02f79e44e4.pickle,Claude-Sonnet-4,0.8,book,mountain,happiness,spoon,cloud,elephant,music,fire,dream,bicycle,LLMs,50.15709181,79.38859423,Baseline prompt,Baseline prompt
65056cc7a3c7aaabcfd6d43621dbc031.pickle,Claude-Sonnet-4,0.8,water,freedom,hammer,butterfly,music,volcano,friendship,bicycle,thunder,bread,LLMs,53.47062342,81.69704878,Baseline prompt,Baseline prompt
c95441e10307b9c45054451b88fc2fc4.pickle,Claude-Sonnet-4,0.8,water,freedom,bicycle,thunder,sandwich,mathematics,butterfly,shadow,laughter,mountain,LLMs,56.88302264,82.80203287,Baseline prompt,Baseline prompt
ee206f151f9ed7704587943d9fa25f93.pickle,Claude-Sonnet-4,0.8,ocean,chair,happiness,thunder,bread,shadow,mathematics,feather,anger,bicycle,LLMs,53.57742393,80.37443945,Baseline prompt,Baseline prompt
ac59289739c15c226df0eb9b0658c02a.pickle,Claude-Sonnet-4,0.8,book,ocean,happiness,bicycle,thunder,sandwich,mirror,friendship,mountain,clock,LLMs,51.692387,80.24272963,Baseline prompt,Baseline prompt
6a475de0fa3a0665cedbc48fede17973.pickle,Claude-Sonnet-4,0.8,book,water,happiness,mountain,music,fire,friendship,tree,shadow,bread,LLMs,41.51850465,74.41978442,Baseline prompt,Baseline prompt
57c40996dfb7182c316f56157b0ba767.pickle,Claude-Sonnet-4,0.8,mountain,happiness,bicycle,thunder,sandwich,mirror,friendship,ocean,pencil,laughter,LLMs,52.23427428,77.43635933,Baseline prompt,Baseline prompt
52bd6ad2a5a6367b9ca3a3e547798526.pickle,Claude-Sonnet-4,0.8,book,ocean,happiness,bicycle,thunder,sandwich,mirror,friendship,elephant,music,LLMs,51.692387,80.24272963,Baseline prompt,Baseline prompt
39823952ec8311fc2fc61630dbaacbfd.pickle,Claude-Sonnet-4,0.8,ocean,bicycle,happiness,sandwich,volcano,music,hammer,cloud,friendship,butterfly,LLMs,58.20191469,81.93475937,Baseline prompt,Baseline prompt
dbfdebf1ab81eb6f3536f756aaa9034e.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,bicycle,thunder,mathematics,butterfly,sandwich,memory,carpet,LLMs,53.1761119,77.58080027,Baseline prompt,Baseline prompt
56f7d41816bc98b5a75542352455c8dd.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,book,elephant,thunder,bread,shadow,music,fire,LLMs,48.70688164,75.7266397,Baseline prompt,Baseline prompt
f20882918b93bab03103e6a5688dcd73.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,book,music,friendship,hammer,dream,fire,butterfly,LLMs,46.41864025,77.88376352,Baseline prompt,Baseline prompt
0f9dfc3456c9b8fb27d97426791cdb76.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,clock,music,butterfly,friendship,thunder,bread,shadow,LLMs,47.5406717,76.68068388,Baseline prompt,Baseline prompt
8670b18ede8af85b1680cd9c6f08b326.pickle,Claude-Sonnet-4,0.8,book,water,happiness,mountain,bicycle,music,butterfly,thunder,bread,friendship,LLMs,47.26037502,76.41413212,Baseline prompt,Baseline prompt
1d8914f7a6c55d4b10feb3f640bbd6d2.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,book,elephant,music,triangle,thunder,bread,shadow,LLMs,46.50486835,78.22919393,Baseline prompt,Baseline prompt
ff8c6b2135e9e5de47d847eb981f4896.pickle,Claude-Sonnet-4,0.8,happiness,mountain,bicycle,thunder,sandwich,mirror,friendship,ocean,butterfly,music,LLMs,52.23427428,77.43635933,Baseline prompt,Baseline prompt
5ac8c718599aab2e9d6ffd154436f02d.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,music,butterfly,thunder,friendship,diamond,shadow,laughter,LLMs,47.66511045,74.68839889,Baseline prompt,Baseline prompt
4f8a9a5337007cc10941703426643faa.pickle,Claude-Sonnet-4,0.8,water,happiness,chair,thunder,mathematics,sandwich,shadow,ocean,memory,butterfly,LLMs,54.15582845,82.23964479,Baseline prompt,Baseline prompt
80f972104ec06ec4958cd669f6245158.pickle,Claude-Sonnet-4,0.8,water,freedom,hammer,sunshine,emotion,bicycle,music,forest,mathematics,sandwich,LLMs,50.29788136,76.6704392,Baseline prompt,Baseline prompt
ef60e5b6ccaf80239b25a8425879dc90.pickle,Claude-Sonnet-4,0.8,water,happiness,mountain,book,music,friendship,fire,dream,chair,laughter,LLMs,41.51850465,74.41978442,Baseline prompt,Baseline prompt
51391fcf76f6f61b1ac4b7802a113880.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,book,elephant,thunder,kitchen,dream,shadow,music,LLMs,47.78239454,76.02775309,Baseline prompt,Baseline prompt
1ea472feeb90bb5ff436ec308ec868c5.pickle,Claude-Sonnet-4,0.8,book,ocean,happiness,hammer,cloud,music,triangle,butterfly,volcano,dream,LLMs,49.72936042,81.27015424,Baseline prompt,Baseline prompt
5077711ee34cee5487c316b5ec16793c.pickle,Claude-Sonnet-4,0.8,water,happiness,chair,galaxy,music,bread,friendship,mountain,clock,butterfly,LLMs,51.18537401,80.17745471,Baseline prompt,Baseline prompt
6bd9b82d54a830aaf93258ae4ec96f98.pickle,Claude-Sonnet-4,0.8,water,happiness,bicycle,thunder,sandwich,mathematics,shadow,childhood,telescope,butterfly,LLMs,56.29743331,82.69703559,Baseline prompt,Baseline prompt
04ab44842ef04b47e72cb69254c3127a.pickle,Claude-Sonnet-4,0.8,water,mountain,happiness,book,elephant,thunder,kitchen,dream,bicycle,friendship,LLMs,47.78239454,76.02775309,Baseline prompt,Baseline prompt
