record_id,data_generation,model_name,provider,batch,temperature,region,reasoning,model_year,parse_status,source_file,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,raw_response_text
cnall_000581,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,emotion,chair,idea,mountain,flower,freedom,memory,rhythm,universe,
cnall_000582,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,flower,table,justice,cloud,melody,courage,mirror,dream,freedom,laughter,
cnall_000583,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,river,silence,time,window,zephyr,
cnall_000584,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,wisdom,flower,rhythm,courage,dream,
cnall_000585,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,feather,dream,harmony,butterfly,
cnall_000586,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,feather,mirror,courage,laughter,cloud,harmony,
cnall_000587,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,sunlight,mystery,harmony,reflection,
cnall_000588,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,feather,mirror,courage,autumn,laughter,canvas,harmony,
cnall_000589,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,cloud,chair,idea,rhythm,freedom,flower,time,
cnall_000590,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,river,silence,table,wisdom,zephyr,
cnall_000591,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,pebble,silence,umbrella,whisper,zephyr,zucchini,
cnall_000592,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,idea,ocean,music,justice,cloud,freedom,book,time,
cnall_000593,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,freedom,cloud,book,justice,flower,time,laughter,knowledge,universe,
cnall_000594,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,sunset,trust,window,zeal,zephyr,
cnall_000595,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,dream,courage,ocean,laughter,freedom,
cnall_000596,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,pebble,serenity,telescope,waterfall,zephyr,zucchini,
cnall_000597,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,window,emotion,chair,wisdom,cloud,river,freedom,
cnall_000598,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,flower,happiness,justice,laughter,melody,universe,
cnall_000599,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,sunset,curiosity,feather,harmony,
cnall_000600,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,freedom,mirror,curiosity,ocean,harmony,
cnall_000601,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,blanket,curiosity,pebble,symphony,freedom,feather,wisdom,
cnall_000602,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,emotion,universe,freedom,feather,harmony,
cnall_000603,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,dream,freedom,melody,ocean,peace,sunlight,whisper,zephyr,
cnall_000604,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,silence,sunlight,table,universe,whisper,
cnall_000605,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,book,laughter,guitar,freedom,butterfly,ocean,melody,
cnall_000606,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,rainbow,knowledge,feather,harmony,
cnall_000607,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,universe,feather,courage,mirror,laughter,dream,
cnall_000608,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,freedom,ocean,wisdom,flower,time,
cnall_000609,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,sunset,knowledge,laughter,harmony,
cnall_000610,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,silence,triangle,universe,whisper,zephyr,
cnall_000611,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,serenity,table,universe,wisdom,zephyr,
cnall_000612,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,freedom,harmony,journey,kindness,laughter,melody,
cnall_000613,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,dream,courage,river,knowledge,freedom,
cnall_000614,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,freedom,ocean,laughter,knowledge,flower,
cnall_000615,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,mirror,melody,ocean,rhythm,shadow,texture,wonder,
cnall_000616,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,dream,courage,silence,butterfly,freedom,
cnall_000617,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,serenity,telescope,whisper,zephyr,zest,
cnall_000618,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,serenity,umbrella,whisper,zephyr,zest,
cnall_000619,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,table,melody,justice,cloud,freedom,mirror,courage,flower,knowledge,harmony,
cnall_000620,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,dream,courage,mirror,harmony,freedom,
cnall_000621,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,dream,courage,autumn,mirror,freedom,
cnall_000622,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,silence,texture,universe,whisper,zephyr,
cnall_000623,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,wisdom,feather,harmony,freedom,memory,
cnall_000624,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,pebble,sunrise,umbrella,whisper,zephyr,zucchini,
cnall_000625,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,feather,dream,harmony,universe,
cnall_000626,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,emotion,flower,harmony,journey,kindness,laughter,
cnall_000627,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,laughter,courage,mirror,freedom,dream,
cnall_000628,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,freedom,ocean,wisdom,flower,time,
cnall_000629,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,emotion,table,idea,cloud,justice,melody,courage,flower,time,
cnall_000630,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,window,cloud,freedom,rhythm,mirror,happiness,
cnall_000631,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,happiness,chair,river,idea,cloud,melody,justice,mirror,
cnall_000632,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,flower,idea,table,justice,melody,cloud,courage,mirror,freedom,
cnall_000633,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,spoon,freedom,diamond,memory,laughter,horizon,
cnall_000634,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,feather,emotion,pebble,harmony,
cnall_000635,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,idea,ocean,song,tree,justice,time,love,freedom,
cnall_000636,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,sunset,knowledge,feather,freedom,
cnall_000637,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,river,silence,time,warmth,zest,
cnall_000638,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,mountain,justice,melody,carpet,curiosity,feather,mirror,laughter,freedom,
cnall_000639,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,wisdom,feather,courage,harmony,rhythm,
cnall_000640,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,silence,time,warmth,zephyr,zest,
cnall_000641,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,bicycle,emotion,mirror,horizon,wisdom,feather,
cnall_000642,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,cloud,justice,pebble,emotion,mirror,courage,feather,harmony,
cnall_000643,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,emotion,table,idea,flower,justice,book,happiness,chair,freedom,
cnall_000644,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,song,justice,window,dream,chair,freedom,ocean,memory,cloud,
cnall_000645,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,feather,ocean,laughter,invention,
cnall_000646,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,justice,feather,wisdom,canvas,rhythm,gravity,liberty,harmony,
cnall_000647,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,table,melody,freedom,pebble,dream,laughter,universe,
cnall_000648,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,telescope,warmth,zephyr,curiosity,harmony,
cnall_000649,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,silence,texture,universe,warmth,zephyr,
cnall_000650,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,sunset,knowledge,feather,harmony,
cnall_000651,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,serenity,telescope,whisper,zephyr,zest,
cnall_000652,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,emotion,table,justice,flower,idea,mountain,freedom,book,time,
cnall_000653,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,flower,happiness,journey,knowledge,laughter,melody,
cnall_000654,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,freedom,ocean,melody,justice,invention,courage,harmony,curiosity,
cnall_000655,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,wind,dream,freedom,memory,universe,
cnall_000656,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,wisdom,feather,mirror,laughter,mountain,
cnall_000657,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,telescope,courage,feather,river,knowledge,mirror,
cnall_000658,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,feather,wisdom,harmony,dream,
cnall_000659,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,flower,justice,melody,ocean,puzzle,wisdom,
cnall_000660,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,river,silence,table,warmth,zephyr,
cnall_000661,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,freedom,ocean,idea,mirror,harmony,
cnall_000662,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,table,dream,courage,flower,time,idea,freedom,
cnall_000663,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,idea,ocean,song,tree,justice,laughter,memory,window,
cnall_000664,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,mirror,laughter,curiosity,harmony,
cnall_000665,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pencil,serenity,telescope,velvet,wisdom,zephyr,
cnall_000666,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,feather,mirror,laughter,dream,
cnall_000667,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,silence,sunlight,umbrella,whisper,zephyr,
cnall_000668,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,happiness,table,justice,flower,memory,freedom,cloud,book,time,
cnall_000669,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,shadow,thought,window,zephyr,zest,
cnall_000670,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,window,courage,feather,harmony,freedom,cloud,wisdom,
cnall_000671,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,sofa,wisdom,feather,mirror,courage,harmony,
cnall_000672,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,ocean,poetry,sunlight,wisdom,zephyr,harmony,
cnall_000673,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,justice,pebble,dream,laughter,courage,horizon,canvas,whisper,
cnall_000674,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,wisdom,feather,courage,mirror,harmony,
cnall_000675,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,silence,texture,whisper,zephyr,zest,
cnall_000676,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,cloud,chair,courage,rhythm,freedom,ocean,harmony,
cnall_000677,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,dream,courage,laughter,ocean,harmony,
cnall_000678,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,silence,texture,umbrella,wisdom,zephyr,
cnall_000679,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,wisdom,pebble,curtain,harmony,justice,feather,invention,laughter,
cnall_000680,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,pebble,wisdom,curtain,rhythm,canvas,harmony,breeze,
cnall_000681,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,whisper,feather,harmony,dream,
cnall_000682,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,freedom,feather,laughter,mirror,ocean,
cnall_000683,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,music,justice,cloud,chair,freedom,ocean,idea,flower,time,
cnall_000684,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,mirror,poetry,scarf,technology,waterfall,zephyr,zucchini,
cnall_000685,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,idea,ocean,freedom,rhythm,butterfly,
cnall_000686,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,flower,harmony,justice,kindness,laughter,melody,
cnall_000687,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,chair,justice,melody,pebble,sunset,wisdom,zephyr,canvas,harmony,
cnall_000688,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,silence,texture,universe,whisper,zephyr,
cnall_000689,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pillow,telescope,wisdom,zephyr,canvas,harmony,
cnall_000690,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,telescope,chair,freedom,ocean,painting,thought,
cnall_000691,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,liberty,ocean,dream,courage,harmony,
cnall_000692,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,melody,justice,cushion,freedom,telescope,laughter,molecule,harmony,
cnall_000693,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,chair,melody,courage,ocean,harmony,dream,freedom,
cnall_000694,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,freedom,harmony,laughter,melody,universe,wisdom,
cnall_000695,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,serenity,telescope,umbrella,zephyr,zircon,
cnall_000696,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,justice,pebble,emotion,umbrella,harmony,feather,wisdom,mirror,
cnall_000697,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,book,cloud,dream,flower,idea,justice,melody,ocean,tree,
cnall_000698,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,table,courage,rainbow,knowledge,feather,harmony,
cnall_000699,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,melody,justice,pebble,emotion,curtain,freedom,feather,mirror,harmony,
cnall_000700,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,chair,freedom,ocean,laughter,book,dream,
cnall_000701,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,justice,melody,balloon,wisdom,mirror,freedom,feather,harmony,cloud,
cnall_000702,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,chair,melody,justice,cloud,courage,triangle,memory,freedom,rhythm,wisdom,
cnall_000703,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,table,melody,justice,cloud,book,freedom,flower,money,time,idea,
cnall_000704,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,pebble,sunlight,whisper,zephyr,harmony,mirror,
cnall_000705,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,apple,cloud,justice,melody,sofa,whisper,diamond,freedom,rhythm,shadow,
cnall_000706,legacy,Claude-3-Haiku,,old_2024,0.5,,,,unknown,average_machine_raw.csv,book,cloud,justice,melody,chair,freedom,ocean,harmony,dream,knowledge,
