index,provider,model,data_source,model_year,collected_at,temperature,word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,dat_score
0392699fc29f3a6660874c22e093430e.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:02:27,midpoint,ocean,pencil,freedom,elephant,volcano,laughter,umbrella,galaxy,whisper,clock,
75093c73201eb995cae9b960d1abbfc1.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:04:17,midpoint,ocean,pencil,freedom,elephant,guitar,volcano,umbrella,laughter,diamond,breeze,
6fd871495e6b09e856ee6e6c001287c9.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:55:19,midpoint,tree,ocean,pencil,freedom,chair,music,elephant,cloud,book,happiness,
9f27eb53a8de22fd65aedeb7728b7de8.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:54:04,midpoint,tree,ocean,pencil,freedom,chair,thunder,book,laughter,mirror,bicycle,
5d4ea5ecfde33ece4cefe5141705aef7.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:09:17,midpoint,tree,ocean,pencil,freedom,chair,rainbow,silence,umbrella,volcano,butterfly,
74490de6ee30fc0c800e0fbdc00c5d29.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:58:34,midpoint,tree,ocean,pencil,freedom,chair,volcano,umbrella,laughter,mirror,whisper,
8806f45a2b2222d5cb23333f527d2e40.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:14:34,midpoint,ocean,pencil,freedom,elephant,guitar,tornado,microscope,laughter,pyramid,dandelion,
02acf5534cf85b4594126d39cc0442f7.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:59:14,midpoint,tree,ocean,pencil,freedom,chair,music,elephant,sunlight,book,laughter,
3edc2387056f2503c1bdbd76a9904585.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:00:32,midpoint,tree,ocean,pencil,freedom,elephant,guitar,volcano,rainbow,book,microscope,
c6c1872fb0f9dd4db752ee0c84bbeafd.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:52:16,midpoint,chair,ocean,freedom,pencil,butterfly,thunder,book,diamond,silence,umbrella,
7957145d5ff0c4aed35fd7e8d4ca485d.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:57:12,midpoint,tree,ocean,pencil,freedom,volcano,music,umbrella,friendship,galaxy,bread,
b16075729e11db66eabfdfa9195b6d96.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:14:04,midpoint,elephant,pencil,freedom,ocean,guitar,tornado,microscope,laughter,pyramid,dandelion,
9e86712a00651a27d0539770a92d20ca.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:09:55,midpoint,ocean,pencil,freedom,volcano,umbrella,music,elephant,sunset,book,laughter,
bcae063521da6481664a48809fddf7d3.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:53:19,midpoint,tree,ocean,pencil,freedom,guitar,volcano,umbrella,laughter,mirror,butterfly,
7bfa7d8d96e52223ebdb94a54d050aab.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:59:45,midpoint,apple,freedom,pencil,ocean,happiness,chair,thunder,book,silence,butterfly,
d5ece2f14fc7f3d4cca2695aa27b73ac.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:55:33,midpoint,ocean,pencil,freedom,umbrella,volcano,laughter,mirror,butterfly,silence,bicycle,
99d05954e870788005972f98a2027307.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:00:04,midpoint,pencil,ocean,freedom,chair,butterfly,thunder,book,laughter,mirror,silence,
9470e68d88cf4ec56d1ef6318fffe44d.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:07:49,midpoint,tree,ocean,pencil,freedom,chair,rainbow,silence,clock,butterfly,volcano,
f989af5dc3f1315ca1ecca3b26d10186.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:08:49,midpoint,chair,ocean,freedom,pencil,elephant,sunlight,music,volcano,dream,sandwich,
e8fcf8709636705e09aaf442be9418ac.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:57:50,midpoint,tree,ocean,freedom,pencil,laughter,mountain,book,silence,mirror,butterfly,
79dd4b8e395b985f3cc7262b33c38ecb.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:09:34,midpoint,chair,ocean,freedom,pencil,elephant,music,volcano,book,bicycle,cloud,
fc0c8075c7f657653494e604e7b4c846.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:58:15,midpoint,apple,freedom,pencil,ocean,laughter,umbrella,volcano,whisper,bicycle,moonlight,
a3cf50cb82da4f325e0f36d911f7d1f2.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:52:55,midpoint,pencil,ocean,freedom,chair,volcano,laughter,umbrella,butterfly,silence,galaxy,
fd3fc5784b7e395133afe04244ddac42.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:00:09,midpoint,mountain,pencil,freedom,ocean,chair,sunlight,laughter,book,silence,butterfly,
45c6c8cda32e6f795f152dee5dc1430d.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:15:40,midpoint,tree,ocean,pencil,freedom,chair,thunder,mirror,kindness,umbrella,volcano,
f22f1d39654be9845974f860e5c89759.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:54:41,midpoint,chair,ocean,freedom,pencil,volcano,laughter,umbrella,silence,butterfly,darkness,
1723157e707b9bfb931698c1939e4fdc.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:00:34,midpoint,tree,ocean,pencil,freedom,chair,music,elephant,cloud,book,happiness,
f1ac72d285b06424298f9a565845a85e.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:54:17,midpoint,chair,ocean,freedom,pencil,laughter,volcano,butterfly,silence,umbrella,moonlight,
b67074bd1d031ba82c3289e8b0e7a059.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:08:38,midpoint,ocean,pencil,freedom,elephant,guitar,volcano,umbrella,justice,microwave,dandelion,
de487327e860c43de618ff108a582ebf.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:59:42,midpoint,tree,ocean,pencil,freedom,volcano,music,umbrella,friendship,clock,butterfly,
397385b22212a62d5d8572359aaf3f3a.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:56:36,midpoint,tree,ocean,pencil,freedom,elephant,guitar,volcano,whisper,mirror,snowflake,
054da823333441e6b64badb4923bbe79.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:10:52,midpoint,tree,ocean,pencil,freedom,bicycle,thunder,pillow,silence,mirror,butterfly,
0487c209830f34551466e5e32cf1499f.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:57:20,midpoint,ocean,pencil,freedom,elephant,volcano,guitar,umbrella,whisper,galaxy,cinnamon,
1d695dc4646325b5ba3a67dddaf42aed.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:55:02,midpoint,tree,ocean,pencil,freedom,chair,music,umbrella,hunger,telescope,butterfly,
8bf82c53511aa9f3030a8233f394fb66.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:54:51,midpoint,apple,freedom,pencil,ocean,happiness,chair,thunder,book,butterfly,silence,
ef0abc93b0291f70246482ed0f3f5539.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:14:31,midpoint,tree,ocean,pencil,freedom,chair,music,cloud,book,laughter,spoon,
c058d7b6338c8cd766d2390563ac0cf7.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:50:40,midpoint,chair,ocean,freedom,pencil,elephant,sunlight,music,volcano,bubble,silence,
b702513f5086e7e9af4005f17a11b1c4.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:05:42,midpoint,ocean,pencil,freedom,elephant,guitar,tornado,microscope,pillow,volcano,umbrella,
eec5360ae6ece5843f59a73f0f6d642b.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:51:07,midpoint,tree,ocean,pencil,freedom,chair,thunder,butterfly,silence,book,galaxy,
3ff8d2df95998148fe1b9bcb84403c4c.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:54:06,midpoint,chair,ocean,freedom,pencil,laughter,tornado,mirror,silence,umbrella,butterfly,
41f8f876e8a7ff43a14d500396225dbd.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:58:08,midpoint,chair,ocean,freedom,pencil,elephant,rainbow,silence,microscope,volcano,lullaby,
0b54f62579f1f8e4d30b0f436add1a49.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:53:16,midpoint,pencil,ocean,freedom,chair,rainbow,silence,bicycle,volcano,butterfly,darkness,
0b9968f56cd87c2386d17016bc8512f7.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:52:07,midpoint,chair,ocean,freedom,pencil,laughter,volcano,whisper,umbrella,hunger,daydream,
17fd1b5059dcb2f8313b59465f817e64.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:51:01,midpoint,tree,ocean,pencil,freedom,guitar,volcano,umbrella,kindness,telescope,butter,
08290e822644821877fef8eff9f379d1.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:48:21,midpoint,ocean,pencil,freedom,elephant,volcano,whisper,umbrella,galaxy,sandwich,laughter,
232c5a3554b3559f70cf8d9dcffa6ba0.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:02:10,midpoint,elephant,pencil,freedom,ocean,guitar,tornado,umbrella,happiness,volcano,refrigerator,
b19abcba9f2a631b13345fcdcafa4e26.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:06:59,midpoint,tree,ocean,pencil,freedom,elephant,guitar,volcano,dream,umbrella,galaxy,
9e8855b0216f99e9d26ce366e7706027.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:10:00,midpoint,tree,ocean,book,chair,freedom,pencil,music,cloud,hammer,love,
8620a00d9e584add1b440b61c005e42d.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:02:33,midpoint,tree,ocean,pencil,happiness,volcano,mirror,butterfly,thunder,umbrella,book,
03775656d9e4e2b498d6a70a16be8308.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:06:37,midpoint,chair,ocean,freedom,pencil,laughter,volcano,umbrella,silence,butterfly,darkness,
f091b1c5bf5a7f47b09759c188492f4c.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:01:24,midpoint,ocean,pencil,freedom,elephant,guitar,tornado,microscope,pillow,rainbow,volcano,
a726d7bd6c7a400873a109a8a8445b6f.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:06:29,midpoint,tree,ocean,pencil,freedom,bicycle,thunder,pillow,laughter,mirror,volcano,
d2c33d1310110d825f83c8bd321967ce.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:00:12,midpoint,chair,ocean,freedom,pencil,galaxy,laughter,tornado,whisper,diamond,umbrella,
2045c4f5b9e22d5882f14365faf46fd8.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:01:30,midpoint,chair,ocean,freedom,pencil,elephant,music,tornado,laughter,microscope,volcano,
dd5e92534ed9f16eef8bf0986ca8ffe2.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:57:45,midpoint,chair,ocean,freedom,pencil,volcano,laughter,umbrella,silence,butterfly,galaxy,
b0d78bf608d2ff5d7f246f39b7356884.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:55:42,midpoint,chair,ocean,freedom,pencil,volcano,laughter,mirror,tornado,silence,butterfly,
ce340dfdc01243d71ba9cc0842f61167.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:09:31,midpoint,tree,ocean,pencil,freedom,elephant,guitar,volcano,umbrella,galaxy,whisper,
6cefbd49be201cbc220744d641840484.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:08:30,midpoint,elephant,pencil,freedom,ocean,guitar,volcano,butterfly,umbrella,whisper,galaxy,
d8e809e81164ebbf883cb25dcb1b3cb4.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:49:36,midpoint,elephant,pencil,freedom,ocean,guitar,volcano,umbrella,silence,microscope,butterfly,
e8fbe225d2c6612cb65ce170431e992e.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:11:59,midpoint,ocean,pencil,freedom,galaxy,umbrella,laughter,volcano,whisper,rainbow,clock,
1d96abcc0020dc4f88dede3420733cd1.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:54:17,midpoint,elephant,pencil,freedom,cloud,spoon,laughter,volcano,whisper,umbrella,daydream,
bfef416e7e2784887b838c9a3e544c6b.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:49:26,midpoint,ocean,pencil,freedom,elephant,guitar,tornado,microscope,umbrella,volcano,refrigerator,
af41a90e9bb2f608d0cb5fba7df703b3.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:49:15,midpoint,tree,ocean,pencil,freedom,chair,music,elephant,cloud,book,happiness,
dd9912b63d8c9d413b127d12134eeeb7.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:04:48,midpoint,elephant,pencil,freedom,ocean,guitar,tornado,microscope,laughter,pyramid,umbrella,
dfd0d7d51079a21029e3a40de29ecc53.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:51:12,midpoint,ocean,pencil,freedom,chair,rainbow,silence,bicycle,volcano,laughter,umbrella,
302f81ab07709785708b60060799df7b.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:13:29,midpoint,pencil,ocean,freedom,umbrella,volcano,laughter,mirror,elephant,whisper,galaxy,
cc3ecf51d4a8055f2639b7b7e10ce2e7.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:55:39,midpoint,ocean,pencil,freedom,elephant,cloud,guitar,volcano,book,umbrella,whisper,
2712c3121626dfa1b3e0f0211ef1770a.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:03:58,midpoint,chair,ocean,freedom,pencil,volcano,laughter,umbrella,silence,butterfly,darkness,
ab525ecf784dcb10bedf7eec46df05d2.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:53:27,midpoint,pencil,ocean,freedom,chair,butterfly,thunder,book,laughter,mirror,silence,
a54aa7cef9ab6b44b97157f977876760.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:06:16,midpoint,ocean,pencil,freedom,bicycle,cloud,hammer,silence,butterfly,volcano,umbrella,
531bfe2f8cb4b75e6d07b69e30d43909.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:54:14,midpoint,pencil,ocean,freedom,chair,volcano,laughter,umbrella,silence,butterfly,darkness,
322115b1e333eda6ff226c0545dae2e6.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:57:05,midpoint,chair,ocean,freedom,pencil,volcano,laughter,umbrella,silence,butterfly,darkness,
56bafdbf2c1fae1921a80b987cc6a16c.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:07:32,midpoint,pencil,ocean,freedom,bicycle,thunder,pillow,elephant,rainbow,silence,volcano,
47579e4af57740f481c2a76fdd7dcc99.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:58:18,midpoint,tree,ocean,pencil,freedom,umbrella,volcano,mirror,laughter,bicycle,moonlight,
90498b9cbc666ac608aaefd4ebd084d3.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:09:25,midpoint,tree,ocean,pencil,freedom,chair,thunder,book,sunshine,bicycle,silence,
6c3c31930470c263bf018413ca346e4c.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:06:32,midpoint,tree,ocean,pencil,freedom,bicycle,rainbow,silence,volcano,umbrella,butterfly,
f4d4e62968bca66f161b665ffc36bcb5.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:57:38,midpoint,tree,ocean,pencil,freedom,bicycle,cloud,music,hammer,butterfly,darkness,
1b38fdce4001cc53d7f583e294101836.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:59:10,midpoint,elephant,pencil,freedom,ocean,guitar,tornado,microscope,laughter,volcano,umbrella,
1ee861f9ce1e04b0edb42d63bc64690f.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:10:27,midpoint,tree,pencil,freedom,ocean,music,chair,time,laughter,book,cloud,
f3f246284a9848da4d55428b18290818.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:11:13,midpoint,tree,ocean,book,chair,music,freedom,hammer,cloud,laughter,darkness,
ef3f2c7fdbce484e189c8a47f3a56056.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:09:22,midpoint,tree,ocean,pencil,freedom,chair,music,butterfly,darkness,book,laughter,
f615458077126725df1bed6d82a8da03.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:01:46,midpoint,tree,ocean,pencil,freedom,chair,music,umbrella,dream,bicycle,volcano,
eb1809168b17eb71e0afe4c351305289.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:52:58,midpoint,tree,ocean,pencil,freedom,chair,music,elephant,cloud,book,happiness,
43512bec607f0ba4383c954f5a7b3ac3.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:58:55,midpoint,pencil,ocean,freedom,elephant,guitar,tornado,microwave,happiness,umbrella,volcano,
01b66306509f366da37143585cedbb12.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:49:06,midpoint,chair,ocean,freedom,pencil,tornado,laughter,mirror,hunger,bicycle,moonlight,
fb4df484f600ed2a877965fcb004caac.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:53:08,midpoint,tree,ocean,freedom,pencil,laughter,volcano,umbrella,silence,butterfly,galaxy,
f7f204aede3e5343b651d429c95e27c4.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:57:35,midpoint,ocean,pencil,freedom,bicycle,thunder,pillow,laughter,mirror,volcano,butterfly,
68a4956c82154d96979b1da887aa38e0.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:14:12,midpoint,ocean,pencil,freedom,bicycle,thunder,butterfly,mirror,volcano,laughter,umbrella,
0007006d56d96ca10825fd8a11658bfe.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:54:09,midpoint,ocean,pencil,freedom,elephant,guitar,tornado,microscope,laughter,volcano,pillow,
8256c7af53bccbe02627a87d423b9956.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:51:10,midpoint,tree,ocean,pencil,freedom,chair,music,elephant,lightning,book,happiness,
49f0728365e67be61742d1f46ced9155.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:49:28,midpoint,chair,ocean,freedom,pencil,laughter,volcano,umbrella,silence,butterfly,electricity,
c83b9b9358771d1a9e688a3f049e5578.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:59:29,midpoint,chair,ocean,freedom,pencil,laughter,volcano,umbrella,silence,butterfly,darkness,
333473c972dc5ff39f09298a022a8ae2.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:56:57,midpoint,elephant,pencil,freedom,ocean,guitar,volcano,umbrella,whisper,diamond,tornado,
70c017fa8aae9ddf90768467a83631fb.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:04:09,midpoint,mountain,spoon,freedom,octopus,lightning,pencil,laughter,umbrella,silence,butterfly,
5c24eb9bcfbe1b88a527e2f45c2b9888.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:48:55,midpoint,pencil,ocean,freedom,bicycle,volcano,laughter,umbrella,darkness,butterfly,whisper,
f80555600a2a98371c17a27f7da670ae.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:12:43,midpoint,tree,ocean,pencil,freedom,elephant,music,volcano,umbrella,laughter,galaxy,
e63d9d7a25e63e4693242f705afd249e.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:59:20,midpoint,pencil,ocean,freedom,bicycle,volcano,laughter,umbrella,galaxy,whisper,harmony,
5ce85dc896608efae38eaab6ae398b46.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:11:32,midpoint,tree,ocean,pencil,freedom,chair,laughter,umbrella,silence,mirror,butterfly,
7ac7c7c76079327fb80339ee329779be.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:54:20,midpoint,tree,ocean,pencil,freedom,bicycle,thunder,pillow,laughter,mirror,umbrella,
5010f0efe91cf30737fccd2e16e9ab53.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:51:50,midpoint,tree,ocean,happiness,pencil,galaxy,sandwich,democracy,umbrella,volcano,silence,
bec5c3a2f0ebac1571e2799cdcdc574a.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:07:57,midpoint,tree,ocean,pencil,freedom,chair,thunder,book,silence,bicycle,happiness,
865e712622d05ebbfd148a1e99c4586c.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:05:29,midpoint,tree,ocean,pencil,freedom,chair,music,butterfly,book,love,clock,
b9e95043da8b095c9edf126f3e0ff037.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:49:58,midpoint,chair,ocean,freedom,pencil,volcano,laughter,umbrella,silence,butterfly,darkness,
a1bedef11dfcf1f156d6c62a9d580423.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:51:37,midpoint,elephant,pencil,freedom,ocean,guitar,umbrella,volcano,butterfly,refrigerator,moonlight,
20e945e2c835918dd390739177f5cefa.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:07:43,midpoint,tree,ocean,pencil,freedom,chair,music,butterfly,hammer,darkness,laughter,
4241da38d8fef8bcb4453c18cf76e1b2.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:53:11,midpoint,tree,ocean,pencil,freedom,elephant,music,volcano,bicycle,shadow,laughter,
34fe0c7af00faeba25fff6593912710e.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:53:40,midpoint,chair,ocean,freedom,pencil,thunder,butterfly,book,silence,mirror,umbrella,
c30c70a9df90378068e4219e25774683.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:14:26,midpoint,chair,ocean,freedom,pencil,laughter,tree,silence,mirror,hunger,cloud,
0785f26ea73335f94934fac14635fb6f.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:54:03,midpoint,chair,ocean,freedom,pencil,laughter,volcano,umbrella,silence,butterfly,darkness,
5701fac1642f9e12071331efff930dce.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:50:17,midpoint,tree,ocean,pencil,freedom,chair,music,elephant,snow,book,laughter,
55ea73e4cbd626df7964b0e9805985fc.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-04T13:52:19,midpoint,tree,ocean,pencil,freedom,chair,rainbow,clock,laughter,umbrella,volcano,
796a75264933c9e1a87ae2027a9543d8.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:58:36,midpoint,ocean,pencil,freedom,elephant,volcano,music,umbrella,laughter,galaxy,doorknob,
12f6ffa506a74d3ed3713efa3411a954.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:06:42,midpoint,chair,ocean,freedom,pencil,laughter,umbrella,silence,volcano,butterfly,darkness,
35cf0886ca03a0eac099ff75bcbc30f6.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:14:02,midpoint,chair,ocean,freedom,pencil,volcano,laughter,umbrella,galaxy,whisper,potato,
fbafeff7b05d91c6fba26b2ec3f1eb64.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:55:36,midpoint,table,ocean,freedom,pencil,volcano,laughter,umbrella,silence,butterfly,darkness,
100710418be257ab77d54527226f1234.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T17:55:16,midpoint,chair,ocean,freedom,pencil,laughter,volcano,mirror,silence,butterfly,darkness,
bb9dded9c099471f35bca53b6f758337.pickle,anthropic,Claude-3.5-Sonnet,NHB_2024,2024,2024-07-03T18:01:15,midpoint,tree,ocean,pencil,freedom,elephant,guitar,volcano,mirror,umbrella,whisper,
