model_name,provider,intelligence,region,reasoning,release_date,date_precision,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,between_unit_posaware
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,ocean,piano,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,guitar,snake,puzzle,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,rainbow,computer,snowflake,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,dolphin,guitar,snowflake,perfume,laughter,compass,79.270950,78.182725
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,guitar,pyramid,silence,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,rainbow,computer,snowflake,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,rainbow,computer,snowflake,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,whale,guitar,snowflake,perfume,laughter,wifi,80.527069,78.053706
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,rainbow,computer,snowflake,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,fire,rainbow,laughter,pyramid,78.017319,75.634197
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,snowflake,perfume,laughter,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,snowflake,perfume,laughter,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,ocean,piano,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,breeze,guitar,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,ocean,piano,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,shadow,guitar,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,shadow,kite,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,guitar,silence,wormhole,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,breeze,kite,laughter,piano,frost,wave,75.451462,75.624173
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,dolphin,guitar,snowflake,perfume,laughter,compass,79.270950,78.182725
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,snowflake,perfume,laughter,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,song,fire,water,book,mountain,laughter,76.285507,75.108672
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,whale,guitar,laughter,fire,rainbow,silence,81.339264,77.111468
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,dolphin,guitar,snowflake,perfume,laughter,compass,79.270950,78.182725
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,fire,rainbow,laughter,piano,78.017319,75.634197
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,guitar,pyramid,silence,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,ocean,piano,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,song,fire,water,book,mountain,laughter,76.285507,75.108672
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,breeze,guitar,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,whale,guitar,snowflake,perfume,laughter,wifi,80.527069,78.053706
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,guitar,snake,puzzle,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,dolphin,guitar,snowflake,perfume,laughter,compass,79.270950,78.182725
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,fire,rainbow,laughter,puzzle,78.017319,75.634197
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,ocean,piano,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,breeze,guitar,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,fire,rainbow,laughter,puzzle,78.017319,75.634197
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,rainbow,computer,snowflake,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,rainbow,computer,snowflake,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,cloud,book,fire,water,tree,guitar,78.808075,76.075256
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,cloud,book,spoon,laughter,fire,guitar,79.583427,76.829143
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,cloud,book,fire,water,tree,guitar,78.808075,76.075256
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,laughter,fire,rainbow,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,song,fire,water,book,mountain,laughter,76.285507,75.108672
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,rainbow,computer,snowflake,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,shadow,kite,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,song,fire,water,book,mountain,laughter,76.285507,75.108672
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,fire,rainbow,laughter,pyramid,78.017319,75.634197
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,dolphin,guitar,snowflake,perfume,laughter,compass,79.270950,78.182725
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,cloud,book,splinter,laughter,fire,guitar,83.000999,78.208043
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,whale,guitar,laughter,fire,rainbow,silence,81.339264,77.111468
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,song,fire,water,book,mountain,laughter,76.285507,75.108672
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,fire,rainbow,laughter,pyramid,78.017319,75.634197
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,song,fire,water,book,tree,house,76.285507,75.108672
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,snowflake,perfume,laughter,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,rainbow,computer,snowflake,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,rainbow,computer,snowflake,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,breeze,guitar,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,laughter,fire,rainbow,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,breeze,guitar,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,whale,guitar,laughter,fire,rainbow,pyramid,81.339264,77.111468
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,guitar,snake,puzzle,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,sapphire,bicycle,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,song,fire,water,book,tree,house,76.285507,75.108672
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,ocean,piano,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,breeze,guitar,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,painting,computer,sunglasses,rainbow,78.194740,76.147149
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,guitar,silence,wormhole,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,fire,rainbow,laughter,pyramid,78.017319,75.634197
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,breeze,guitar,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,song,fire,water,book,mountain,laughter,76.285507,75.108672
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,guitar,snake,puzzle,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,moon,chair,whale,song,fire,water,book,mountain,laughter,76.285507,75.108672
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,splash,laughter,fire,rainbow,book,shadow,guitar,73.073425,74.450346
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,piano,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,snowflake,perfume,laughter,fire,ocean,piano,80.398766,76.893715
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,fire,rainbow,laughter,piano,78.017319,75.634197
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,snowflake,perfume,laughter,77.228043,76.674786
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,sapphire,whale,guitar,laughter,fire,rainbow,silence,81.339264,77.111468
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,ocean,moon,sparrow,guitar,laughter,fire,rainbow,puzzle,78.620735,75.919264
Llama-2-70b,meta,all-rounder,,,2023-07-18,exact,apple,chair,moon,guitar,bicycle,whale,piano,rainbow,computer,snowflake,77.228043,76.674786
