model_name,provider,intelligence,dat_score,between_unit_posaware,uniqueness_human_agnostic,uniqueness_fixed_pool_legacy
Qwen-Turbo,qwen,efficient,70.294113,73.400027,76.179689,76.350152
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.422639,77.209226
Qwen-Turbo,qwen,efficient,70.100311,73.097561,77.079225,76.870320
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.754725,76.925606
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.400110,76.676267
Qwen-Turbo,qwen,efficient,76.181236,76.547507,78.466238,78.594974
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.079703,76.925606
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.545327,76.925606
Qwen-Turbo,qwen,efficient,74.904846,76.272064,78.660867,78.898803
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.641340,76.925606
Qwen-Turbo,qwen,efficient,71.561340,75.455716,77.325873,77.548150
Qwen-Turbo,qwen,efficient,71.529129,74.757434,76.916946,76.962882
Qwen-Turbo,qwen,efficient,70.294113,73.400027,76.186243,76.350152
Qwen-Turbo,qwen,efficient,72.628143,74.050083,76.857692,77.292805
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.456561,76.350152
Qwen-Turbo,qwen,efficient,74.964439,75.384214,78.702094,78.607796
Qwen-Turbo,qwen,efficient,72.919685,75.940303,78.153156,78.127865
Qwen-Turbo,qwen,efficient,70.715805,73.779513,76.956359,76.684200
Qwen-Turbo,qwen,efficient,70.294113,73.400027,76.417427,76.350152
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.320057,77.209226
Qwen-Turbo,qwen,efficient,73.294815,74.641504,77.961391,78.151879
Qwen-Turbo,qwen,efficient,72.834198,74.747752,77.553832,77.552141
Qwen-Turbo,qwen,efficient,72.834198,74.747752,77.591811,77.552141
Qwen-Turbo,qwen,efficient,74.904846,76.272064,78.898654,78.898803
Qwen-Turbo,qwen,efficient,72.601738,75.639495,77.967954,77.784950
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.342925,76.328959
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.017982,76.350152
Qwen-Turbo,qwen,efficient,77.118195,77.431605,79.366480,79.540089
Qwen-Turbo,qwen,efficient,70.195068,73.068213,75.997642,76.134907
Qwen-Turbo,qwen,efficient,71.918625,73.793601,76.410131,76.785650
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.042540,76.925606
Qwen-Turbo,qwen,efficient,72.893135,74.623117,77.203362,77.405807
Qwen-Turbo,qwen,efficient,68.044441,72.157639,75.305205,75.599420
Qwen-Turbo,qwen,efficient,69.270805,73.499347,76.444234,76.328959
Qwen-Turbo,qwen,efficient,72.834198,74.747752,76.985807,77.552141
Qwen-Turbo,qwen,efficient,70.294113,73.400027,76.192525,76.350152
Qwen-Turbo,qwen,efficient,69.270805,72.922505,75.945619,76.328959
Qwen-Turbo,qwen,efficient,70.294113,73.400027,75.861078,76.350152
Qwen-Turbo,qwen,efficient,71.590073,73.957684,76.850835,76.993981
Qwen-Turbo,qwen,efficient,69.588158,73.914782,77.146466,76.925606
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.533669,76.676267
Qwen-Turbo,qwen,efficient,74.407677,76.406031,78.814618,78.690473
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.295356,76.925606
Qwen-Turbo,qwen,efficient,74.964439,75.384214,78.312714,78.607796
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.830788,76.925606
Qwen-Turbo,qwen,efficient,74.904846,76.272064,78.689087,78.898803
Qwen-Turbo,qwen,efficient,70.567322,73.851386,76.359866,76.108746
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.100586,76.925606
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.024047,76.328959
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.032695,76.134907
Qwen-Turbo,qwen,efficient,72.099396,74.739381,77.214600,77.288997
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.768041,76.925606
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.963001,76.925606
Qwen-Turbo,qwen,efficient,69.270813,73.247403,76.350173,76.328959
Qwen-Turbo,qwen,efficient,70.567322,73.851386,75.865129,76.108746
Qwen-Turbo,qwen,efficient,74.279488,76.376647,79.507296,79.332045
Qwen-Turbo,qwen,efficient,74.907440,76.876818,78.663923,78.883289
Qwen-Turbo,qwen,efficient,70.195068,73.068213,75.947188,76.134907
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.589138,76.676267
Qwen-Turbo,qwen,efficient,69.270805,73.373875,76.247984,76.328959
Qwen-Turbo,qwen,efficient,70.294113,73.400027,76.293664,76.350152
Qwen-Turbo,qwen,efficient,74.964439,75.384214,78.280362,78.607796
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.246697,76.328959
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.555408,76.925606
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.850274,76.925606
Qwen-Turbo,qwen,efficient,69.270813,72.993244,76.473776,76.328959
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.279705,76.676267
Qwen-Turbo,qwen,efficient,71.529129,74.757434,77.234341,76.962882
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.107564,76.328959
Qwen-Turbo,qwen,efficient,69.651199,75.115511,77.052844,77.099607
Qwen-Turbo,qwen,efficient,71.334198,73.575083,76.597392,76.891512
Qwen-Turbo,qwen,efficient,69.270813,73.113281,76.073059,76.328959
Qwen-Turbo,qwen,efficient,70.294113,73.400027,76.049080,76.350152
Qwen-Turbo,qwen,efficient,70.294113,73.884268,76.059636,76.350152
Qwen-Turbo,qwen,efficient,74.964439,75.384214,78.678615,78.607796
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.270543,77.209226
Qwen-Turbo,qwen,efficient,69.270805,72.922505,75.846669,76.328959
Qwen-Turbo,qwen,efficient,75.620461,76.670238,79.580962,79.386584
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.052215,76.134907
Qwen-Turbo,qwen,efficient,72.628143,74.050083,77.222364,77.292805
Qwen-Turbo,qwen,efficient,72.283691,74.239906,77.607489,77.718244
Qwen-Turbo,qwen,efficient,74.407677,76.390655,78.976557,78.690473
Qwen-Turbo,qwen,efficient,74.964439,75.490319,78.693409,78.607796
Qwen-Turbo,qwen,efficient,74.964439,75.384214,78.981893,78.607796
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.235610,76.350152
Qwen-Turbo,qwen,efficient,76.181236,76.547507,78.543512,78.594974
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.510390,76.676267
Qwen-Turbo,qwen,efficient,71.590080,73.659634,76.817152,76.993981
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.243307,76.350152
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.385854,77.209226
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.111994,76.134907
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.117309,76.134907
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.491618,76.676267
Qwen-Turbo,qwen,efficient,76.181236,76.547507,78.508198,78.594974
Qwen-Turbo,qwen,efficient,69.270813,73.247403,76.375962,76.328959
Qwen-Turbo,qwen,efficient,69.270813,73.113281,76.334984,76.328959
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.274600,76.925606
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.561115,77.209226
Qwen-Turbo,qwen,efficient,69.270813,73.247403,76.266309,76.328959
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.046521,76.134907
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.569937,76.328959
Qwen-Turbo,qwen,efficient,69.270813,72.993244,76.106553,76.328959
Qwen-Turbo,qwen,efficient,75.525192,77.757703,79.903269,79.926745
Qwen-Turbo,qwen,efficient,74.964439,75.384214,78.532625,78.607796
Qwen-Turbo,qwen,efficient,70.294113,73.400027,76.184912,76.350152
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.450064,76.328959
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.563459,76.328959
Qwen-Turbo,qwen,efficient,71.334198,73.575083,76.615295,76.891512
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.671348,76.925606
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.781323,76.676267
Qwen-Turbo,qwen,efficient,71.918625,73.793601,76.473764,76.785650
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.464873,76.676267
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.073444,77.209226
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.115165,76.925606
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.764783,76.925606
Qwen-Turbo,qwen,efficient,69.270813,73.247403,75.999882,76.328959
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.090564,76.134907
Qwen-Turbo,qwen,efficient,74.079369,76.416155,78.920866,78.860540
Qwen-Turbo,qwen,efficient,74.964439,75.384214,78.504420,78.607796
Qwen-Turbo,qwen,efficient,74.904846,76.272064,78.894784,78.898803
Qwen-Turbo,qwen,efficient,72.628143,74.050083,77.279777,77.292805
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.353996,76.328959
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.812248,76.925606
Qwen-Turbo,qwen,efficient,70.195068,73.068213,75.997243,76.134907
Qwen-Turbo,qwen,efficient,70.294113,73.400027,76.230102,76.350152
Qwen-Turbo,qwen,efficient,72.283676,74.639292,77.800804,77.718244
Qwen-Turbo,qwen,efficient,73.294815,74.641504,78.498858,78.151879
Qwen-Turbo,qwen,efficient,72.654320,74.299627,77.866864,77.834165
Qwen-Turbo,qwen,efficient,71.134010,73.133805,77.030947,76.676267
Qwen-Turbo,qwen,efficient,71.225990,75.244791,77.993038,77.851945
Qwen-Turbo,qwen,efficient,69.270805,73.099961,76.496660,76.328959
Qwen-Turbo,qwen,efficient,71.590080,73.659634,76.770102,76.993981
Qwen-Turbo,qwen,efficient,74.964439,75.384214,78.268883,78.607796
Qwen-Turbo,qwen,efficient,70.138527,73.651452,76.717514,76.361005
Qwen-Turbo,qwen,efficient,70.294113,73.884268,76.331781,76.350152
Qwen-Turbo,qwen,efficient,71.334198,73.575083,77.019637,76.891512
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.853847,76.925606
Qwen-Turbo,qwen,efficient,70.715805,73.968066,76.808373,76.684200
Qwen-Turbo,qwen,efficient,72.628159,74.200691,77.109614,77.292805
Qwen-Turbo,qwen,efficient,73.294823,74.683055,78.012844,78.151879
Qwen-Turbo,qwen,efficient,72.893135,74.297084,77.531482,77.405807
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.359044,76.350152
Qwen-Turbo,qwen,efficient,72.367012,75.155431,77.543258,77.273482
Qwen-Turbo,qwen,efficient,69.270813,72.993244,76.327839,76.328959
Qwen-Turbo,qwen,efficient,72.367012,75.406307,77.233633,77.273482
Qwen-Turbo,qwen,efficient,75.036034,76.286810,78.937083,79.068871
Qwen-Turbo,qwen,efficient,70.567322,73.851386,76.369552,76.108746
Qwen-Turbo,qwen,efficient,72.834198,74.747752,77.671131,77.552141
Qwen-Turbo,qwen,efficient,70.195068,73.687054,76.244018,76.134907
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.125647,76.328959
Qwen-Turbo,qwen,efficient,71.669121,74.169461,76.889711,77.209226
Qwen-Turbo,qwen,efficient,72.893143,74.520730,76.962973,77.405807
Qwen-Turbo,qwen,efficient,69.270805,73.099961,75.921859,76.328959
Qwen-Turbo,qwen,efficient,74.904846,76.272064,78.887821,78.898803
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.230662,76.328959
Qwen-Turbo,qwen,efficient,72.628143,74.124571,77.075886,77.292805
Qwen-Turbo,qwen,efficient,71.590080,73.659634,76.961778,76.993981
Qwen-Turbo,qwen,efficient,72.283676,74.639292,77.627196,77.718244
Qwen-Turbo,qwen,efficient,71.918625,73.793601,76.862864,76.785650
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.735021,76.676267
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.202195,76.134907
Qwen-Turbo,qwen,efficient,70.715805,73.779513,76.585339,76.684200
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.225850,76.328959
Qwen-Turbo,qwen,efficient,71.590080,73.659634,76.842514,76.993981
Qwen-Turbo,qwen,efficient,70.715805,73.968066,76.590374,76.684200
Qwen-Turbo,qwen,efficient,69.270805,72.922505,75.887949,76.328959
Qwen-Turbo,qwen,efficient,70.138527,73.651452,76.466734,76.361005
Qwen-Turbo,qwen,efficient,69.270805,73.373875,76.319193,76.328959
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.666620,76.676267
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.185027,76.328959
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.633422,76.676267
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.343075,76.134907
Qwen-Turbo,qwen,efficient,72.893143,74.520730,76.998074,77.405807
Qwen-Turbo,qwen,efficient,69.270805,72.922505,75.996595,76.328959
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.304806,76.350152
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.574658,76.676267
Qwen-Turbo,qwen,efficient,70.294113,73.400027,76.607449,76.350152
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.108662,76.134907
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.215240,76.350152
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.875949,76.925606
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.058342,76.328959
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.262895,76.328959
Qwen-Turbo,qwen,efficient,74.904846,76.181401,78.549539,78.898803
Qwen-Turbo,qwen,efficient,70.294113,73.400027,76.236316,76.350152
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.051651,76.925606
Qwen-Turbo,qwen,efficient,72.628143,74.600077,77.572102,77.292805
Qwen-Turbo,qwen,efficient,69.270805,72.922505,75.932141,76.328959
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.102531,77.209226
Qwen-Turbo,qwen,efficient,69.270805,73.373875,76.241361,76.328959
Qwen-Turbo,qwen,efficient,68.044441,72.157639,75.090098,75.599420
Qwen-Turbo,qwen,efficient,70.138527,73.651452,76.486418,76.361005
Qwen-Turbo,qwen,efficient,72.893135,74.177047,77.423588,77.405807
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.365319,76.134907
Qwen-Turbo,qwen,efficient,71.561340,75.455716,77.170521,77.548150
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.006351,76.925606
Qwen-Turbo,qwen,efficient,71.590080,73.659634,76.689532,76.993981
Qwen-Turbo,qwen,efficient,70.567322,73.851386,76.500506,76.108746
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.660678,76.676267
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.757788,76.925606
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.120074,76.328959
Qwen-Turbo,qwen,efficient,71.590073,73.957684,77.382083,76.993981
Qwen-Turbo,qwen,efficient,71.334198,73.575083,76.578180,76.891512
Qwen-Turbo,qwen,efficient,72.893135,74.177047,77.419492,77.405807
Qwen-Turbo,qwen,efficient,70.715805,73.968066,76.347091,76.684200
Qwen-Turbo,qwen,efficient,72.283691,74.239906,77.983412,77.718244
Qwen-Turbo,qwen,efficient,69.270813,73.247403,76.197913,76.328959
Qwen-Turbo,qwen,efficient,72.893135,74.297084,77.313013,77.405807
Qwen-Turbo,qwen,efficient,71.334198,73.575083,76.843787,76.891512
Qwen-Turbo,qwen,efficient,70.715805,73.968066,76.709759,76.684200
Qwen-Turbo,qwen,efficient,70.715805,73.968066,76.593247,76.684200
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.657728,76.925606
Qwen-Turbo,qwen,efficient,71.918625,73.793601,76.841777,76.785650
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.806509,76.925606
Qwen-Turbo,qwen,efficient,74.407677,76.406031,78.670557,78.690473
Qwen-Turbo,qwen,efficient,69.270813,73.113281,76.064034,76.328959
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.346021,76.134907
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.128078,77.209226
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.745406,76.925606
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.005669,76.134907
Qwen-Turbo,qwen,efficient,70.138527,73.651452,76.434206,76.361005
Qwen-Turbo,qwen,efficient,69.270805,73.321891,76.115644,76.328959
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.290005,76.134907
Qwen-Turbo,qwen,efficient,74.904846,76.272064,78.749757,78.898803
Qwen-Turbo,qwen,efficient,74.407677,76.406031,78.697174,78.690473
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.291748,76.328959
Qwen-Turbo,qwen,efficient,73.294815,74.641504,78.131886,78.151879
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.595732,76.676267
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.808263,76.925606
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.785901,76.925606
Qwen-Turbo,qwen,efficient,76.181236,76.547507,78.491663,78.594974
Qwen-Turbo,qwen,efficient,73.294815,74.641504,77.877836,78.151879
Qwen-Turbo,qwen,efficient,72.834198,74.747752,77.726874,77.552141
Qwen-Turbo,qwen,efficient,70.567322,73.851386,76.270404,76.108746
Qwen-Turbo,qwen,efficient,69.270813,72.993244,76.164186,76.328959
Qwen-Turbo,qwen,efficient,74.904846,76.272064,78.624778,78.898803
Qwen-Turbo,qwen,efficient,76.181236,76.547507,78.311701,78.594974
Qwen-Turbo,qwen,efficient,69.270813,72.993244,76.056250,76.328959
Qwen-Turbo,qwen,efficient,70.715805,73.968066,76.862738,76.684200
Qwen-Turbo,qwen,efficient,70.195068,73.068213,76.175669,76.134907
Qwen-Turbo,qwen,efficient,72.834198,74.747752,77.314561,77.552141
Qwen-Turbo,qwen,efficient,71.334198,73.575083,76.486801,76.891512
Qwen-Turbo,qwen,efficient,69.588158,73.914782,76.978678,76.925606
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.405234,76.676267
Qwen-Turbo,qwen,efficient,71.590080,73.659634,76.879343,76.993981
Qwen-Turbo,qwen,efficient,70.567322,73.851386,75.834993,76.108746
Qwen-Turbo,qwen,efficient,69.270813,72.993244,76.438815,76.328959
Qwen-Turbo,qwen,efficient,70.138527,73.651452,76.031955,76.361005
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.079231,76.328959
Qwen-Turbo,qwen,efficient,76.379501,77.598628,79.821056,79.685307
Qwen-Turbo,qwen,efficient,74.407677,76.406031,78.364143,78.690473
Qwen-Turbo,qwen,efficient,75.002136,75.680643,78.308696,78.039729
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.444935,76.925606
Qwen-Turbo,qwen,efficient,76.647743,78.174749,80.094713,80.197396
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.807982,76.925606
Qwen-Turbo,qwen,efficient,72.893135,74.177047,77.493377,77.405807
Qwen-Turbo,qwen,efficient,72.029716,74.588830,76.884688,76.747637
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.281091,76.350152
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.042092,76.328959
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.530957,76.350152
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.132900,77.209226
Qwen-Turbo,qwen,efficient,72.834198,74.747752,77.514253,77.552141
Qwen-Turbo,qwen,efficient,74.904846,76.181401,78.973392,78.898803
Qwen-Turbo,qwen,efficient,69.270813,73.247403,76.187853,76.328959
Qwen-Turbo,qwen,efficient,72.893135,74.772590,77.308888,77.405807
Qwen-Turbo,qwen,efficient,75.304138,76.467977,78.954043,79.249215
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.815590,76.925606
Qwen-Turbo,qwen,efficient,72.628143,74.050083,77.243722,77.292805
Qwen-Turbo,qwen,efficient,71.590073,73.957684,76.930466,76.993981
Qwen-Turbo,qwen,efficient,72.893143,74.520730,77.153282,77.405807
Qwen-Turbo,qwen,efficient,70.195068,73.188251,76.387067,76.134907
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.226601,76.328959
Qwen-Turbo,qwen,efficient,70.195068,73.068213,75.902755,76.134907
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.327489,76.328959
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.030723,76.925606
Qwen-Turbo,qwen,efficient,73.912758,73.935078,76.601444,76.690152
Qwen-Turbo,qwen,efficient,73.294815,74.641504,78.135448,78.151879
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.368778,76.350152
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.610111,76.925606
Qwen-Turbo,qwen,efficient,76.333252,77.023590,78.882694,79.040280
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.057234,76.328959
Qwen-Turbo,qwen,efficient,69.270813,73.247403,75.942083,76.328959
Qwen-Turbo,qwen,efficient,75.002136,75.680643,77.809685,78.039729
Qwen-Turbo,qwen,efficient,69.270813,72.993244,76.173610,76.328959
Qwen-Turbo,qwen,efficient,74.964439,75.384214,78.593380,78.607796
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.498004,76.676267
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.122633,77.209226
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.255740,76.350152
Qwen-Turbo,qwen,efficient,74.964439,75.384214,78.367841,78.607796
Qwen-Turbo,qwen,efficient,70.294113,73.849109,76.574112,76.350152
Qwen-Turbo,qwen,efficient,72.893135,74.177047,77.234995,77.405807
Qwen-Turbo,qwen,efficient,71.669121,74.169461,77.113747,77.209226
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.073012,76.925606
Qwen-Turbo,qwen,efficient,72.834198,74.747752,77.243819,77.552141
Qwen-Turbo,qwen,efficient,69.270805,73.373875,75.861508,76.328959
Qwen-Turbo,qwen,efficient,71.561340,75.455716,77.272506,77.548150
Qwen-Turbo,qwen,efficient,72.654320,74.299627,77.740401,77.834165
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.351805,76.328959
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.568985,76.925606
Qwen-Turbo,qwen,efficient,71.918625,73.793601,76.458721,76.785650
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.942113,76.925606
Qwen-Turbo,qwen,efficient,70.195068,73.068213,75.742147,76.134907
Qwen-Turbo,qwen,efficient,72.834198,74.747752,77.409296,77.552141
Qwen-Turbo,qwen,efficient,70.195068,73.068213,75.954292,76.134907
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.466975,76.350152
Qwen-Turbo,qwen,efficient,69.270813,73.113281,76.143604,76.328959
Qwen-Turbo,qwen,efficient,74.407677,76.406031,78.598511,78.690473
Qwen-Turbo,qwen,efficient,70.294113,73.279990,76.252706,76.350152
Qwen-Turbo,qwen,efficient,72.893143,74.520730,77.178809,77.405807
Qwen-Turbo,qwen,efficient,74.575958,77.008625,79.399106,79.004778
Qwen-Turbo,qwen,efficient,71.529129,74.757434,76.694283,76.962882
Qwen-Turbo,qwen,efficient,70.294113,73.884268,76.646384,76.350152
Qwen-Turbo,qwen,efficient,71.134010,73.133805,76.675849,76.676267
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.602937,76.328959
Qwen-Turbo,qwen,efficient,69.588150,73.777236,77.000715,76.925606
Qwen-Turbo,qwen,efficient,71.590073,73.957684,76.960610,76.993981
Qwen-Turbo,qwen,efficient,70.294113,73.884268,76.301483,76.350152
Qwen-Turbo,qwen,efficient,69.270805,72.922505,76.082723,76.328959
Qwen-Turbo,qwen,efficient,69.588158,73.914782,76.929647,76.925606
Qwen-Turbo,qwen,efficient,69.588150,73.777236,76.765599,76.925606
Qwen-Turbo,qwen,efficient,70.195068,73.068213,75.985908,76.134907
Qwen-Turbo,qwen,efficient,73.294815,74.641504,78.109104,78.151879
